snapshot_id,website_id,snapshot_version,snapshot_timestamp_iso,version_count_at_snapshot,latest_release_version,stale_eligible,split
SNAP-W111-V03,W111,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W111-V04,W111,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W111-V05,W111,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W111-V06,W111,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W111-V07,W111,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W111-V08,W111,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W111-V09,W111,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W112-V01,W112,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W112-V02,W112,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W112-V03,W112,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W112-V04,W112,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W112-V05,W112,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W112-V06,W112,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W112-V07,W112,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W112-V08,W112,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W112-V09,W112,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W113-V01,W113,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W113-V02,W113,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W113-V03,W113,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W113-V04,W113,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W113-V05,W113,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W113-V06,W113,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W113-V07,W113,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W113-V08,W113,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W113-V09,W113,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W114-V01,W114,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W114-V02,W114,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W114-V03,W114,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W114-V04,W114,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W114-V05,W114,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W114-V06,W114,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W114-V07,W114,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W114-V08,W114,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W114-V09,W114,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W115-V01,W115,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W115-V02,W115,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W115-V03,W115,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W115-V04,W115,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W115-V05,W115,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W115-V06,W115,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W115-V07,W115,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W115-V08,W115,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W115-V09,W115,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W116-V01,W116,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W116-V02,W116,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W116-V03,W116,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W116-V04,W116,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W116-V05,W116,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W116-V06,W116,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W116-V07,W116,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W116-V08,W116,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W116-V09,W116,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W117-V01,W117,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W117-V02,W117,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W117-V03,W117,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W117-V04,W117,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W117-V05,W117,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W117-V06,W117,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W117-V07,W117,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W117-V08,W117,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W117-V09,W117,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W118-V01,W118,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W118-V02,W118,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W118-V03,W118,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W118-V04,W118,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W118-V05,W118,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W118-V06,W118,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W118-V07,W118,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W118-V08,W118,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W118-V09,W118,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W119-V01,W119,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W119-V02,W119,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W119-V03,W119,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W119-V04,W119,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W119-V05,W119,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W119-V06,W119,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W119-V07,W119,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W119-V08,W119,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W119-V09,W119,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W120-V01,W120,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W120-V02,W120,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W120-V03,W120,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W120-V04,W120,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W120-V05,W120,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W120-V06,W120,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W120-V07,W120,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W120-V08,W120,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W120-V09,W120,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W121-V01,W121,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W121-V02,W121,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W121-V03,W121,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W121-V04,W121,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W121-V05,W121,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W121-V06,W121,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W121-V07,W121,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W121-V08,W121,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W121-V09,W121,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W122-V01,W122,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W122-V02,W122,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W122-V03,W122,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W122-V04,W122,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W122-V05,W122,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W122-V06,W122,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W122-V07,W122,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W122-V08,W122,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W122-V09,W122,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W123-V01,W123,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W123-V02,W123,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W123-V03,W123,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W123-V04,W123,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W123-V05,W123,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W123-V06,W123,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W123-V07,W123,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W123-V08,W123,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W123-V09,W123,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W124-V01,W124,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W124-V02,W124,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W124-V03,W124,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W124-V04,W124,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W124-V05,W124,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W124-V06,W124,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W124-V07,W124,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W124-V08,W124,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W124-V09,W124,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W125-V01,W125,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W125-V02,W125,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W125-V03,W125,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W125-V04,W125,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W125-V05,W125,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W125-V06,W125,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W125-V07,W125,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W125-V08,W125,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W125-V09,W125,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W126-V01,W126,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W126-V02,W126,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W126-V03,W126,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W126-V04,W126,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W126-V05,W126,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W126-V06,W126,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W126-V07,W126,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W126-V08,W126,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W126-V09,W126,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W127-V01,W127,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W127-V02,W127,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W127-V03,W127,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W127-V04,W127,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W127-V05,W127,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W127-V06,W127,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W127-V07,W127,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W127-V08,W127,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W127-V09,W127,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W128-V01,W128,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W128-V02,W128,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W128-V03,W128,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W128-V04,W128,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W128-V05,W128,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W128-V06,W128,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W128-V07,W128,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W128-V08,W128,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W128-V09,W128,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W129-V01,W129,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W129-V02,W129,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W129-V03,W129,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W129-V04,W129,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W129-V05,W129,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W129-V06,W129,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W129-V07,W129,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W129-V08,W129,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W129-V09,W129,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W130-V01,W130,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W130-V02,W130,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W130-V03,W130,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W130-V04,W130,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W130-V05,W130,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W130-V06,W130,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W130-V07,W130,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W130-V08,W130,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W130-V09,W130,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W131-V01,W131,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W131-V02,W131,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W131-V03,W131,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W131-V04,W131,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W131-V05,W131,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W131-V06,W131,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W131-V07,W131,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W131-V08,W131,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W131-V09,W131,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W132-V01,W132,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W132-V02,W132,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W132-V03,W132,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W132-V04,W132,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W132-V05,W132,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W132-V06,W132,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W132-V07,W132,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W132-V08,W132,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W132-V09,W132,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W133-V01,W133,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W133-V02,W133,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W133-V03,W133,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W133-V04,W133,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W133-V05,W133,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W133-V06,W133,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W133-V07,W133,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W133-V08,W133,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W133-V09,W133,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W134-V01,W134,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W134-V02,W134,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W134-V03,W134,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W134-V04,W134,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W134-V05,W134,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W134-V06,W134,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W134-V07,W134,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W134-V08,W134,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W134-V09,W134,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W135-V01,W135,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W135-V02,W135,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W135-V03,W135,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W135-V04,W135,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W135-V05,W135,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W135-V06,W135,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W135-V07,W135,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W135-V08,W135,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W135-V09,W135,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W136-V01,W136,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W136-V02,W136,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W136-V03,W136,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W136-V04,W136,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W136-V05,W136,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W136-V06,W136,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W136-V07,W136,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W136-V08,W136,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W136-V09,W136,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W137-V01,W137,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W137-V02,W137,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W137-V03,W137,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W137-V04,W137,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W137-V05,W137,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W137-V06,W137,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W137-V07,W137,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W137-V08,W137,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W137-V09,W137,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W138-V01,W138,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W138-V02,W138,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W138-V03,W138,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W138-V04,W138,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W138-V05,W138,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W138-V06,W138,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W138-V07,W138,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W138-V08,W138,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W138-V09,W138,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W139-V01,W139,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W139-V02,W139,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W139-V03,W139,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W139-V04,W139,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W139-V05,W139,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W139-V06,W139,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W139-V07,W139,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W139-V08,W139,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W139-V09,W139,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W140-V01,W140,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W140-V02,W140,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W140-V03,W140,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W140-V04,W140,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W140-V05,W140,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W140-V06,W140,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W140-V07,W140,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W140-V08,W140,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W140-V09,W140,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W141-V01,W141,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W141-V02,W141,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W141-V03,W141,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W141-V04,W141,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W141-V05,W141,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W141-V06,W141,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W141-V07,W141,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W141-V08,W141,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W141-V09,W141,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W142-V01,W142,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W142-V02,W142,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W142-V03,W142,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W142-V04,W142,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W142-V05,W142,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W142-V06,W142,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W142-V07,W142,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W142-V08,W142,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W142-V09,W142,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W143-V01,W143,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W143-V02,W143,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W143-V03,W143,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W143-V04,W143,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W143-V05,W143,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W143-V06,W143,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W143-V07,W143,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W143-V08,W143,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W143-V09,W143,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W144-V01,W144,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W144-V02,W144,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W144-V03,W144,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W144-V04,W144,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W144-V05,W144,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W144-V06,W144,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W144-V07,W144,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W144-V08,W144,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W144-V09,W144,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W145-V01,W145,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W145-V02,W145,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W145-V03,W145,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W145-V04,W145,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W145-V05,W145,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W145-V06,W145,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W145-V07,W145,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W145-V08,W145,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W145-V09,W145,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W146-V01,W146,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W146-V02,W146,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W146-V03,W146,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W146-V04,W146,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W146-V05,W146,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W146-V06,W146,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W146-V07,W146,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W146-V08,W146,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W146-V09,W146,V09,2026-02-26T00:00:00Z,9,V10,yes,train
SNAP-W147-V01,W147,V01,2026-01-01T00:00:00Z,1,V10,yes,train
SNAP-W147-V02,W147,V02,2026-01-08T00:00:00Z,2,V10,yes,train
SNAP-W147-V03,W147,V03,2026-01-15T00:00:00Z,3,V10,yes,train
SNAP-W147-V04,W147,V04,2026-01-22T00:00:00Z,4,V10,yes,train
SNAP-W147-V05,W147,V05,2026-01-29T00:00:00Z,5,V10,yes,train
SNAP-W147-V06,W147,V06,2026-02-05T00:00:00Z,6,V10,yes,train
SNAP-W147-V07,W147,V07,2026-02-12T00:00:00Z,7,V10,yes,train
SNAP-W147-V08,W147,V08,2026-02-19T00:00:00Z,8,V10,yes,train
SNAP-W147-V09,W147,V09,2026-02-26T00:00:00Z,9,V10,yes,train
