change_id,website_id,page_id,from_version,to_version,change_type,change_scope,requires_reembedding,detection_method,pct_content_changed,min_chunk_text_similarity,embedding_affected,change_event_timestamp,change_event_timestamp_source,split
CHG016915,W188,P05,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,14.37,0.699659,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016916,W188,P06,V09,V10,reordering,page,conditional,hash_then_semantic_diff,54.04,0.121212,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016917,W188,P07,V09,V10,date_time,page,yes,hash_then_semantic_diff,74.78,0.09589,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016918,W188,P08,V09,V10,deletion,page,yes,hash_then_semantic_diff,74.47,0.666667,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016919,W188,P09,V09,V10,addition,page,yes,hash_then_semantic_diff,73.26,0.098976,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016920,W188,P10,V09,V10,requirement,page,yes,hash_then_semantic_diff,38.57,0.621762,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016921,W189,P01,V01,V02,addition,page,yes,hash_then_semantic_diff,43.94,0.613718,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016922,W189,P02,V01,V02,requirement,page,yes,hash_then_semantic_diff,75.0,0.083189,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016923,W189,P03,V01,V02,policy,page,yes,hash_then_semantic_diff,46.76,0.622302,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016924,W189,P04,V01,V02,semantic,page,yes,hash_then_semantic_diff,56.5,0.604651,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016925,W189,P05,V01,V02,numeric,page,yes,hash_then_semantic_diff,45.99,0.10453,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016926,W189,P06,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,58.84,0.096055,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016927,W189,P07,V01,V02,reordering,page,conditional,hash_then_semantic_diff,66.86,0.087566,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016928,W189,P08,V01,V02,date_time,page,yes,hash_then_semantic_diff,56.45,0.59507,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016929,W189,P09,V01,V02,deletion,page,yes,hash_then_semantic_diff,39.88,0.691228,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016930,W189,P10,V01,V02,addition,page,yes,hash_then_semantic_diff,27.65,0.095406,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016931,W189,P01,V02,V03,date_time,page,yes,hash_then_semantic_diff,27.49,0.627949,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016932,W189,P02,V02,V03,deletion,page,yes,hash_then_semantic_diff,45.38,0.610619,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016933,W189,P03,V02,V03,addition,page,yes,hash_then_semantic_diff,47.57,0.594306,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016934,W189,P04,V02,V03,requirement,page,yes,hash_then_semantic_diff,73.0,0.102655,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016935,W189,P05,V02,V03,policy,page,yes,hash_then_semantic_diff,72.23,0.107081,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016936,W189,P06,V02,V03,semantic,page,yes,hash_then_semantic_diff,40.97,0.126496,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016937,W189,P07,V02,V03,numeric,page,yes,hash_then_semantic_diff,45.17,0.108581,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016938,W189,P08,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,44.83,0.624339,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016939,W189,P09,V02,V03,reordering,page,conditional,hash_then_semantic_diff,72.89,0.105634,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016940,W189,P10,V02,V03,date_time,page,yes,hash_then_semantic_diff,74.68,0.095575,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016941,W189,P01,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,65.74,0.614286,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016942,W189,P02,V03,V04,reordering,page,conditional,hash_then_semantic_diff,44.65,0.619621,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016943,W189,P03,V03,V04,date_time,page,yes,hash_then_semantic_diff,61.67,0.099291,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016944,W189,P04,V03,V04,deletion,page,yes,hash_then_semantic_diff,60.83,0.088496,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016945,W189,P05,V03,V04,addition,page,yes,hash_then_semantic_diff,42.69,0.636833,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016946,W189,P06,V03,V04,requirement,page,yes,hash_then_semantic_diff,44.3,0.099828,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016947,W189,P07,V03,V04,policy,page,yes,hash_then_semantic_diff,55.51,0.091873,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016948,W189,P08,V03,V04,semantic,page,yes,hash_then_semantic_diff,55.71,0.084656,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016949,W189,P09,V03,V04,numeric,page,yes,hash_then_semantic_diff,27.36,0.098765,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016950,W189,P10,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,28.16,0.708995,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016951,W189,P01,V04,V05,semantic,page,yes,hash_then_semantic_diff,47.33,0.110124,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016952,W189,P02,V04,V05,numeric,page,yes,hash_then_semantic_diff,75.26,0.085324,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016953,W189,P03,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,59.64,0.531418,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016954,W189,P04,V04,V05,reordering,page,conditional,hash_then_semantic_diff,73.27,0.1,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016955,W189,P05,V04,V05,date_time,page,yes,hash_then_semantic_diff,56.89,0.612737,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016956,W189,P06,V04,V05,deletion,page,yes,hash_then_semantic_diff,73.48,0.102916,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016957,W189,P07,V04,V05,addition,page,yes,hash_then_semantic_diff,73.65,0.094903,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016958,W189,P08,V04,V05,requirement,page,yes,hash_then_semantic_diff,55.53,0.106572,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016959,W189,P09,V04,V05,policy,page,yes,hash_then_semantic_diff,58.34,0.10302,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016960,W189,P10,V04,V05,semantic,page,yes,hash_then_semantic_diff,57.56,0.620567,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016961,W189,P01,V05,V06,requirement,page,yes,hash_then_semantic_diff,58.26,0.092362,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016962,W189,P02,V05,V06,policy,page,yes,hash_then_semantic_diff,75.38,0.085324,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016963,W189,P03,V05,V06,semantic,page,yes,hash_then_semantic_diff,57.77,0.096948,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016964,W189,P04,V05,V06,numeric,page,yes,hash_then_semantic_diff,27.83,0.709447,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016965,W189,P05,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,73.67,0.625216,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016966,W189,P06,V05,V06,reordering,page,conditional,hash_then_semantic_diff,33.59,0.095726,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016967,W189,P07,V05,V06,date_time,page,yes,hash_then_semantic_diff,55.6,0.108963,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016968,W189,P08,V05,V06,deletion,page,yes,hash_then_semantic_diff,55.51,0.54219,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016969,W189,P09,V05,V06,addition,page,yes,hash_then_semantic_diff,56.93,0.597122,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016970,W189,P10,V05,V06,requirement,page,yes,hash_then_semantic_diff,72.33,0.095915,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016971,W189,P01,V06,V07,deletion,page,yes,hash_then_semantic_diff,80.14,0.198646,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016972,W189,P02,V06,V07,addition,page,yes,hash_then_semantic_diff,93.83,0.085763,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016973,W189,P03,V06,V07,requirement,page,yes,hash_then_semantic_diff,65.48,0.110912,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016974,W189,P04,V06,V07,policy,page,yes,hash_then_semantic_diff,76.87,0.59605,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016975,W189,P05,V06,V07,semantic,page,yes,hash_then_semantic_diff,46.16,0.622609,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016976,W189,P06,V06,V07,numeric,page,yes,hash_then_semantic_diff,73.93,0.638079,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016977,W189,P07,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,92.74,0.098765,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016978,W189,P08,V06,V07,reordering,page,conditional,hash_then_semantic_diff,40.16,0.70483,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016979,W189,P09,V06,V07,date_time,page,yes,hash_then_semantic_diff,66.4,0.207675,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016980,W189,P10,V06,V07,deletion,page,yes,hash_then_semantic_diff,77.69,0.094903,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016981,W189,P01,V07,V08,reordering,page,conditional,hash_then_semantic_diff,57.36,0.598198,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016982,W189,P02,V07,V08,date_time,page,yes,hash_then_semantic_diff,25.56,0.625216,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016983,W189,P03,V07,V08,deletion,page,yes,hash_then_semantic_diff,55.86,0.603232,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016984,W189,P04,V07,V08,addition,page,yes,hash_then_semantic_diff,46.56,0.606498,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016985,W189,P05,V07,V08,requirement,page,yes,hash_then_semantic_diff,75.15,0.700173,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016986,W189,P06,V07,V08,policy,page,yes,hash_then_semantic_diff,58.41,0.082192,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016987,W189,P07,V07,V08,semantic,page,yes,hash_then_semantic_diff,57.07,0.097902,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016988,W189,P08,V07,V08,numeric,page,yes,hash_then_semantic_diff,46.4,0.613757,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016989,W189,P09,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,33.2,0.625222,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016990,W189,P10,V07,V08,reordering,page,conditional,hash_then_semantic_diff,45.53,0.091711,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016991,W189,P01,V08,V09,numeric,page,yes,hash_then_semantic_diff,42.34,0.626812,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016992,W189,P02,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,74.12,0.093103,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016993,W189,P03,V08,V09,reordering,page,conditional,hash_then_semantic_diff,73.29,0.092527,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016994,W189,P04,V08,V09,date_time,page,yes,hash_then_semantic_diff,45.51,0.10302,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016995,W189,P05,V08,V09,deletion,page,yes,hash_then_semantic_diff,59.26,0.543253,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016996,W189,P06,V08,V09,addition,page,yes,hash_then_semantic_diff,65.08,0.103093,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016997,W189,P07,V08,V09,requirement,page,yes,hash_then_semantic_diff,24.83,0.087566,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016998,W189,P08,V08,V09,policy,page,yes,hash_then_semantic_diff,46.15,0.608084,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG016999,W189,P09,V08,V09,semantic,page,yes,hash_then_semantic_diff,41.72,0.690519,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017000,W189,P10,V08,V09,numeric,page,yes,hash_then_semantic_diff,56.5,0.614841,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017001,W189,P01,V09,V10,policy,page,yes,hash_then_semantic_diff,74.73,0.599641,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017002,W189,P02,V09,V10,semantic,page,yes,hash_then_semantic_diff,74.85,0.085616,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017003,W189,P03,V09,V10,numeric,page,yes,hash_then_semantic_diff,35.5,0.099115,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017004,W189,P04,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,81.03,0.520354,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017005,W189,P05,V09,V10,reordering,page,conditional,hash_then_semantic_diff,45.07,0.622837,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017006,W189,P06,V09,V10,date_time,page,yes,hash_then_semantic_diff,39.96,0.082902,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017007,W189,P07,V09,V10,deletion,page,yes,hash_then_semantic_diff,52.8,0.638596,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017008,W189,P08,V09,V10,addition,page,yes,hash_then_semantic_diff,58.28,0.084359,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017009,W189,P09,V09,V10,requirement,page,yes,hash_then_semantic_diff,71.03,0.102837,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017010,W189,P10,V09,V10,policy,page,yes,hash_then_semantic_diff,61.26,0.092527,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017011,W190,P01,V01,V02,requirement,page,yes,hash_then_semantic_diff,95.15,0.623064,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017012,W190,P02,V01,V02,policy,page,yes,hash_then_semantic_diff,78.03,0.082508,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017013,W190,P03,V01,V02,semantic,page,yes,hash_then_semantic_diff,92.2,0.106897,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017014,W190,P04,V01,V02,numeric,page,yes,hash_then_semantic_diff,74.42,0.605753,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017015,W190,P05,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,94.37,0.081301,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017016,W190,P06,V01,V02,reordering,page,conditional,hash_then_semantic_diff,94.35,0.084006,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017017,W190,P07,V01,V02,date_time,page,yes,hash_then_semantic_diff,94.08,0.080268,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017018,W190,P08,V01,V02,deletion,page,yes,hash_then_semantic_diff,56.71,0.477002,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017019,W190,P09,V01,V02,addition,page,yes,hash_then_semantic_diff,94.05,0.123953,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017020,W190,P10,V01,V02,requirement,page,yes,hash_then_semantic_diff,62.35,0.572707,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017021,W190,P01,V02,V03,deletion,page,yes,hash_then_semantic_diff,95.09,0.476522,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017022,W190,P02,V02,V03,addition,page,yes,hash_then_semantic_diff,43.85,0.088235,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017023,W190,P03,V02,V03,requirement,page,yes,hash_then_semantic_diff,74.57,0.086667,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017024,W190,P04,V02,V03,policy,page,yes,hash_then_semantic_diff,92.18,0.103506,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017025,W190,P05,V02,V03,semantic,page,yes,hash_then_semantic_diff,54.12,0.079077,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017026,W190,P06,V02,V03,numeric,page,yes,hash_then_semantic_diff,75.64,0.084691,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017027,W190,P07,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,61.07,0.083333,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017028,W190,P08,V02,V03,reordering,page,conditional,hash_then_semantic_diff,91.52,0.094915,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017029,W190,P09,V02,V03,date_time,page,yes,hash_then_semantic_diff,94.4,0.094915,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017030,W190,P10,V02,V03,deletion,page,yes,hash_then_semantic_diff,94.85,0.434004,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017031,W190,P01,V03,V04,reordering,page,conditional,hash_then_semantic_diff,95.16,0.098472,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017032,W190,P02,V03,V04,date_time,page,yes,hash_then_semantic_diff,72.97,0.383929,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017033,W190,P03,V03,V04,deletion,page,yes,hash_then_semantic_diff,71.4,0.116861,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017034,W190,P04,V03,V04,addition,page,yes,hash_then_semantic_diff,60.88,0.238202,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017035,W190,P05,V03,V04,requirement,page,yes,hash_then_semantic_diff,31.49,0.598214,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017036,W190,P06,V03,V04,policy,page,yes,hash_then_semantic_diff,91.41,0.09699,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017037,W190,P07,V03,V04,semantic,page,yes,hash_then_semantic_diff,94.44,0.080537,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017038,W190,P08,V03,V04,numeric,page,yes,hash_then_semantic_diff,94.47,0.083195,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017039,W190,P09,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,94.0,0.098139,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017040,W190,P10,V03,V04,reordering,page,conditional,hash_then_semantic_diff,79.94,0.471795,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017041,W190,P01,V04,V05,numeric,page,yes,hash_then_semantic_diff,61.89,0.214123,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017042,W190,P02,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,55.41,0.102894,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017043,W190,P03,V04,V05,reordering,page,conditional,hash_then_semantic_diff,91.92,0.095076,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017044,W190,P04,V04,V05,date_time,page,yes,hash_then_semantic_diff,94.75,0.089501,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017045,W190,P05,V04,V05,deletion,page,yes,hash_then_semantic_diff,94.29,0.083472,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017046,W190,P06,V04,V05,addition,page,yes,hash_then_semantic_diff,94.3,0.082645,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017047,W190,P07,V04,V05,requirement,page,yes,hash_then_semantic_diff,94.29,0.63,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017048,W190,P08,V04,V05,policy,page,yes,hash_then_semantic_diff,94.24,0.087248,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017049,W190,P09,V04,V05,semantic,page,yes,hash_then_semantic_diff,94.4,0.38914,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017050,W190,P10,V04,V05,numeric,page,yes,hash_then_semantic_diff,90.74,0.08547,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017051,W190,P01,V05,V06,policy,page,yes,hash_then_semantic_diff,94.36,0.081772,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017052,W190,P02,V05,V06,semantic,page,yes,hash_then_semantic_diff,77.71,0.196868,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017053,W190,P03,V05,V06,numeric,page,yes,hash_then_semantic_diff,94.2,0.085324,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017054,W190,P04,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,94.73,0.082902,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017055,W190,P05,V05,V06,reordering,page,conditional,hash_then_semantic_diff,94.27,0.206278,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017056,W190,P06,V05,V06,date_time,page,yes,hash_then_semantic_diff,94.73,0.64065,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017057,W190,P07,V05,V06,deletion,page,yes,hash_then_semantic_diff,95.08,0.082645,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017058,W190,P08,V05,V06,addition,page,yes,hash_then_semantic_diff,94.8,0.087986,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017059,W190,P09,V05,V06,requirement,page,yes,hash_then_semantic_diff,94.17,0.213152,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017060,W190,P10,V05,V06,policy,page,yes,hash_then_semantic_diff,80.17,0.471186,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017061,W190,P01,V06,V07,addition,page,yes,hash_then_semantic_diff,94.95,0.479452,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017062,W190,P02,V06,V07,requirement,page,yes,hash_then_semantic_diff,95.03,0.083472,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017063,W190,P03,V06,V07,policy,page,yes,hash_then_semantic_diff,78.19,0.490501,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017064,W190,P04,V06,V07,semantic,page,yes,hash_then_semantic_diff,94.21,0.084746,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017065,W190,P05,V06,V07,numeric,page,yes,hash_then_semantic_diff,73.94,0.165548,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017066,W190,P06,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,85.09,0.114192,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017067,W190,P07,V06,V07,reordering,page,conditional,hash_then_semantic_diff,93.49,0.475874,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017068,W190,P08,V06,V07,date_time,page,yes,hash_then_semantic_diff,94.28,0.083752,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017069,W190,P09,V06,V07,deletion,page,yes,hash_then_semantic_diff,93.45,0.10118,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017070,W190,P10,V06,V07,addition,page,yes,hash_then_semantic_diff,95.01,0.084175,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017071,W190,P01,V07,V08,date_time,page,yes,hash_then_semantic_diff,80.1,0.178571,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017072,W190,P02,V07,V08,deletion,page,yes,hash_then_semantic_diff,76.91,0.516667,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017073,W190,P03,V07,V08,addition,page,yes,hash_then_semantic_diff,93.4,0.085911,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017074,W190,P04,V07,V08,requirement,page,yes,hash_then_semantic_diff,94.82,0.100334,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017075,W190,P05,V07,V08,policy,page,yes,hash_then_semantic_diff,94.77,0.096931,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
