website_id,page_id,from_document,to_document,change_type
W161,P06,W161_V01_P06,W161_V02_P06,numeric
W161,P07,W161_V01_P07,W161_V02_P07,major_semantic
W161,P08,W161_V01_P08,W161_V02_P08,reordering
W161,P09,W161_V01_P09,W161_V02_P09,date_time
W161,P10,W161_V01_P10,W161_V02_P10,deletion
W161,P01,W161_V02_P01,W161_V03_P01,reordering
W161,P02,W161_V02_P02,W161_V03_P02,date_time
W161,P03,W161_V02_P03,W161_V03_P03,deletion
W161,P04,W161_V02_P04,W161_V03_P04,addition
W161,P05,W161_V02_P05,W161_V03_P05,requirement
W161,P06,W161_V02_P06,W161_V03_P06,policy
W161,P07,W161_V02_P07,W161_V03_P07,semantic
W161,P08,W161_V02_P08,W161_V03_P08,numeric
W161,P09,W161_V02_P09,W161_V03_P09,major_semantic
W161,P10,W161_V02_P10,W161_V03_P10,reordering
W161,P01,W161_V03_P01,W161_V04_P01,numeric
W161,P02,W161_V03_P02,W161_V04_P02,major_semantic
W161,P03,W161_V03_P03,W161_V04_P03,reordering
W161,P04,W161_V03_P04,W161_V04_P04,date_time
W161,P05,W161_V03_P05,W161_V04_P05,deletion
W161,P06,W161_V03_P06,W161_V04_P06,addition
W161,P07,W161_V03_P07,W161_V04_P07,requirement
W161,P08,W161_V03_P08,W161_V04_P08,policy
W161,P09,W161_V03_P09,W161_V04_P09,semantic
W161,P10,W161_V03_P10,W161_V04_P10,numeric
W161,P01,W161_V04_P01,W161_V05_P01,policy
W161,P02,W161_V04_P02,W161_V05_P02,semantic
W161,P03,W161_V04_P03,W161_V05_P03,numeric
W161,P04,W161_V04_P04,W161_V05_P04,major_semantic
W161,P05,W161_V04_P05,W161_V05_P05,reordering
W161,P06,W161_V04_P06,W161_V05_P06,date_time
W161,P07,W161_V04_P07,W161_V05_P07,deletion
W161,P08,W161_V04_P08,W161_V05_P08,addition
W161,P09,W161_V04_P09,W161_V05_P09,requirement
W161,P10,W161_V04_P10,W161_V05_P10,policy
W161,P01,W161_V05_P01,W161_V06_P01,addition
W161,P02,W161_V05_P02,W161_V06_P02,requirement
W161,P03,W161_V05_P03,W161_V06_P03,policy
W161,P04,W161_V05_P04,W161_V06_P04,semantic
W161,P05,W161_V05_P05,W161_V06_P05,numeric
W161,P06,W161_V05_P06,W161_V06_P06,major_semantic
W161,P07,W161_V05_P07,W161_V06_P07,reordering
W161,P08,W161_V05_P08,W161_V06_P08,date_time
W161,P09,W161_V05_P09,W161_V06_P09,deletion
W161,P10,W161_V05_P10,W161_V06_P10,addition
W161,P01,W161_V06_P01,W161_V07_P01,date_time
W161,P02,W161_V06_P02,W161_V07_P02,deletion
W161,P03,W161_V06_P03,W161_V07_P03,addition
W161,P04,W161_V06_P04,W161_V07_P04,requirement
W161,P05,W161_V06_P05,W161_V07_P05,policy
W161,P06,W161_V06_P06,W161_V07_P06,semantic
W161,P07,W161_V06_P07,W161_V07_P07,numeric
W161,P08,W161_V06_P08,W161_V07_P08,major_semantic
W161,P09,W161_V06_P09,W161_V07_P09,reordering
W161,P10,W161_V06_P10,W161_V07_P10,date_time
W161,P01,W161_V07_P01,W161_V08_P01,major_semantic
W161,P02,W161_V07_P02,W161_V08_P02,reordering
W161,P03,W161_V07_P03,W161_V08_P03,date_time
W161,P04,W161_V07_P04,W161_V08_P04,deletion
W161,P05,W161_V07_P05,W161_V08_P05,addition
W161,P06,W161_V07_P06,W161_V08_P06,requirement
W161,P07,W161_V07_P07,W161_V08_P07,policy
W161,P08,W161_V07_P08,W161_V08_P08,semantic
W161,P09,W161_V07_P09,W161_V08_P09,numeric
W161,P10,W161_V07_P10,W161_V08_P10,major_semantic
W161,P01,W161_V08_P01,W161_V09_P01,semantic
W161,P02,W161_V08_P02,W161_V09_P02,numeric
W161,P03,W161_V08_P03,W161_V09_P03,major_semantic
W161,P04,W161_V08_P04,W161_V09_P04,reordering
W161,P05,W161_V08_P05,W161_V09_P05,date_time
W161,P06,W161_V08_P06,W161_V09_P06,deletion
W161,P07,W161_V08_P07,W161_V09_P07,addition
W161,P08,W161_V08_P08,W161_V09_P08,requirement
W161,P09,W161_V08_P09,W161_V09_P09,policy
W161,P10,W161_V08_P10,W161_V09_P10,semantic
W161,P01,W161_V09_P01,W161_V10_P01,requirement
W161,P02,W161_V09_P02,W161_V10_P02,policy
W161,P03,W161_V09_P03,W161_V10_P03,semantic
W161,P04,W161_V09_P04,W161_V10_P04,numeric
W161,P05,W161_V09_P05,W161_V10_P05,major_semantic
W161,P06,W161_V09_P06,W161_V10_P06,reordering
W161,P07,W161_V09_P07,W161_V10_P07,date_time
W161,P08,W161_V09_P08,W161_V10_P08,deletion
W161,P09,W161_V09_P09,W161_V10_P09,addition
W161,P10,W161_V09_P10,W161_V10_P10,requirement
W162,P01,W162_V01_P01,W162_V02_P01,addition
W162,P02,W162_V01_P02,W162_V02_P02,requirement
W162,P03,W162_V01_P03,W162_V02_P03,policy
W162,P04,W162_V01_P04,W162_V02_P04,semantic
W162,P05,W162_V01_P05,W162_V02_P05,numeric
W162,P06,W162_V01_P06,W162_V02_P06,major_semantic
W162,P07,W162_V01_P07,W162_V02_P07,reordering
W162,P08,W162_V01_P08,W162_V02_P08,date_time
W162,P09,W162_V01_P09,W162_V02_P09,deletion
W162,P10,W162_V01_P10,W162_V02_P10,addition
W162,P01,W162_V02_P01,W162_V03_P01,date_time
W162,P02,W162_V02_P02,W162_V03_P02,deletion
W162,P03,W162_V02_P03,W162_V03_P03,addition
W162,P04,W162_V02_P04,W162_V03_P04,requirement
W162,P05,W162_V02_P05,W162_V03_P05,policy
W162,P06,W162_V02_P06,W162_V03_P06,semantic
W162,P07,W162_V02_P07,W162_V03_P07,numeric
W162,P08,W162_V02_P08,W162_V03_P08,major_semantic
W162,P09,W162_V02_P09,W162_V03_P09,reordering
W162,P10,W162_V02_P10,W162_V03_P10,date_time
W162,P01,W162_V03_P01,W162_V04_P01,major_semantic
W162,P02,W162_V03_P02,W162_V04_P02,reordering
W162,P03,W162_V03_P03,W162_V04_P03,date_time
W162,P04,W162_V03_P04,W162_V04_P04,deletion
W162,P05,W162_V03_P05,W162_V04_P05,addition
W162,P06,W162_V03_P06,W162_V04_P06,requirement
W162,P07,W162_V03_P07,W162_V04_P07,policy
W162,P08,W162_V03_P08,W162_V04_P08,semantic
W162,P09,W162_V03_P09,W162_V04_P09,numeric
W162,P10,W162_V03_P10,W162_V04_P10,major_semantic
W162,P01,W162_V04_P01,W162_V05_P01,semantic
W162,P02,W162_V04_P02,W162_V05_P02,numeric
W162,P03,W162_V04_P03,W162_V05_P03,major_semantic
W162,P04,W162_V04_P04,W162_V05_P04,reordering
W162,P05,W162_V04_P05,W162_V05_P05,date_time
W162,P06,W162_V04_P06,W162_V05_P06,deletion
W162,P07,W162_V04_P07,W162_V05_P07,addition
W162,P08,W162_V04_P08,W162_V05_P08,requirement
W162,P09,W162_V04_P09,W162_V05_P09,policy
W162,P10,W162_V04_P10,W162_V05_P10,semantic
W162,P01,W162_V05_P01,W162_V06_P01,requirement
W162,P02,W162_V05_P02,W162_V06_P02,policy
W162,P03,W162_V05_P03,W162_V06_P03,semantic
W162,P04,W162_V05_P04,W162_V06_P04,numeric
W162,P05,W162_V05_P05,W162_V06_P05,major_semantic
W162,P06,W162_V05_P06,W162_V06_P06,reordering
W162,P07,W162_V05_P07,W162_V06_P07,date_time
W162,P08,W162_V05_P08,W162_V06_P08,deletion
W162,P09,W162_V05_P09,W162_V06_P09,addition
W162,P10,W162_V05_P10,W162_V06_P10,requirement
W162,P01,W162_V06_P01,W162_V07_P01,deletion
W162,P02,W162_V06_P02,W162_V07_P02,addition
W162,P03,W162_V06_P03,W162_V07_P03,requirement
W162,P04,W162_V06_P04,W162_V07_P04,policy
W162,P05,W162_V06_P05,W162_V07_P05,semantic
W162,P06,W162_V06_P06,W162_V07_P06,numeric
W162,P07,W162_V06_P07,W162_V07_P07,major_semantic
W162,P08,W162_V06_P08,W162_V07_P08,reordering
W162,P09,W162_V06_P09,W162_V07_P09,date_time
W162,P10,W162_V06_P10,W162_V07_P10,deletion
W162,P01,W162_V07_P01,W162_V08_P01,reordering
W162,P02,W162_V07_P02,W162_V08_P02,date_time
W162,P03,W162_V07_P03,W162_V08_P03,deletion
W162,P04,W162_V07_P04,W162_V08_P04,addition
W162,P05,W162_V07_P05,W162_V08_P05,requirement
W162,P06,W162_V07_P06,W162_V08_P06,policy
W162,P07,W162_V07_P07,W162_V08_P07,semantic
W162,P08,W162_V07_P08,W162_V08_P08,numeric
W162,P09,W162_V07_P09,W162_V08_P09,major_semantic
W162,P10,W162_V07_P10,W162_V08_P10,reordering
W162,P01,W162_V08_P01,W162_V09_P01,numeric
W162,P02,W162_V08_P02,W162_V09_P02,major_semantic
W162,P03,W162_V08_P03,W162_V09_P03,reordering
W162,P04,W162_V08_P04,W162_V09_P04,date_time
W162,P05,W162_V08_P05,W162_V09_P05,deletion
W162,P06,W162_V08_P06,W162_V09_P06,addition
W162,P07,W162_V08_P07,W162_V09_P07,requirement
W162,P08,W162_V08_P08,W162_V09_P08,policy
W162,P09,W162_V08_P09,W162_V09_P09,semantic
W162,P10,W162_V08_P10,W162_V09_P10,numeric
W162,P01,W162_V09_P01,W162_V10_P01,policy
W162,P02,W162_V09_P02,W162_V10_P02,semantic
W162,P03,W162_V09_P03,W162_V10_P03,numeric
W162,P04,W162_V09_P04,W162_V10_P04,major_semantic
W162,P05,W162_V09_P05,W162_V10_P05,reordering
W162,P06,W162_V09_P06,W162_V10_P06,date_time
W162,P07,W162_V09_P07,W162_V10_P07,deletion
W162,P08,W162_V09_P08,W162_V10_P08,addition
W162,P09,W162_V09_P09,W162_V10_P09,requirement
W162,P10,W162_V09_P10,W162_V10_P10,policy
W163,P01,W163_V01_P01,W163_V02_P01,requirement
W163,P02,W163_V01_P02,W163_V02_P02,policy
W163,P03,W163_V01_P03,W163_V02_P03,semantic
W163,P04,W163_V01_P04,W163_V02_P04,numeric
W163,P05,W163_V01_P05,W163_V02_P05,major_semantic
W163,P06,W163_V01_P06,W163_V02_P06,reordering
W163,P07,W163_V01_P07,W163_V02_P07,date_time
W163,P08,W163_V01_P08,W163_V02_P08,deletion
W163,P09,W163_V01_P09,W163_V02_P09,addition
W163,P10,W163_V01_P10,W163_V02_P10,requirement
W163,P01,W163_V02_P01,W163_V03_P01,deletion
W163,P02,W163_V02_P02,W163_V03_P02,addition
W163,P03,W163_V02_P03,W163_V03_P03,requirement
W163,P04,W163_V02_P04,W163_V03_P04,policy
W163,P05,W163_V02_P05,W163_V03_P05,semantic
W163,P06,W163_V02_P06,W163_V03_P06,numeric
W163,P07,W163_V02_P07,W163_V03_P07,major_semantic
W163,P08,W163_V02_P08,W163_V03_P08,reordering
W163,P09,W163_V02_P09,W163_V03_P09,date_time
W163,P10,W163_V02_P10,W163_V03_P10,deletion
W163,P01,W163_V03_P01,W163_V04_P01,reordering
W163,P02,W163_V03_P02,W163_V04_P02,date_time
W163,P03,W163_V03_P03,W163_V04_P03,deletion
W163,P04,W163_V03_P04,W163_V04_P04,addition
W163,P05,W163_V03_P05,W163_V04_P05,requirement
W163,P06,W163_V03_P06,W163_V04_P06,policy
W163,P07,W163_V03_P07,W163_V04_P07,semantic
W163,P08,W163_V03_P08,W163_V04_P08,numeric
W163,P09,W163_V03_P09,W163_V04_P09,major_semantic
W163,P10,W163_V03_P10,W163_V04_P10,reordering
W163,P01,W163_V04_P01,W163_V05_P01,numeric
W163,P02,W163_V04_P02,W163_V05_P02,major_semantic
W163,P03,W163_V04_P03,W163_V05_P03,reordering
W163,P04,W163_V04_P04,W163_V05_P04,date_time
W163,P05,W163_V04_P05,W163_V05_P05,deletion
W163,P06,W163_V04_P06,W163_V05_P06,addition
W163,P07,W163_V04_P07,W163_V05_P07,requirement
W163,P08,W163_V04_P08,W163_V05_P08,policy
W163,P09,W163_V04_P09,W163_V05_P09,semantic
W163,P10,W163_V04_P10,W163_V05_P10,numeric
W163,P01,W163_V05_P01,W163_V06_P01,policy
W163,P02,W163_V05_P02,W163_V06_P02,semantic
W163,P03,W163_V05_P03,W163_V06_P03,numeric
W163,P04,W163_V05_P04,W163_V06_P04,major_semantic
W163,P05,W163_V05_P05,W163_V06_P05,reordering
W163,P06,W163_V05_P06,W163_V06_P06,date_time
W163,P07,W163_V05_P07,W163_V06_P07,deletion
W163,P08,W163_V05_P08,W163_V06_P08,addition
W163,P09,W163_V05_P09,W163_V06_P09,requirement
W163,P10,W163_V05_P10,W163_V06_P10,policy
W163,P01,W163_V06_P01,W163_V07_P01,addition
W163,P02,W163_V06_P02,W163_V07_P02,requirement
W163,P03,W163_V06_P03,W163_V07_P03,policy
W163,P04,W163_V06_P04,W163_V07_P04,semantic
W163,P05,W163_V06_P05,W163_V07_P05,numeric
W163,P06,W163_V06_P06,W163_V07_P06,major_semantic
W163,P07,W163_V06_P07,W163_V07_P07,reordering
W163,P08,W163_V06_P08,W163_V07_P08,date_time
W163,P09,W163_V06_P09,W163_V07_P09,deletion
W163,P10,W163_V06_P10,W163_V07_P10,addition
W163,P01,W163_V07_P01,W163_V08_P01,date_time
W163,P02,W163_V07_P02,W163_V08_P02,deletion
W163,P03,W163_V07_P03,W163_V08_P03,addition
W163,P04,W163_V07_P04,W163_V08_P04,requirement
W163,P05,W163_V07_P05,W163_V08_P05,policy
W163,P06,W163_V07_P06,W163_V08_P06,semantic
W163,P07,W163_V07_P07,W163_V08_P07,numeric
W163,P08,W163_V07_P08,W163_V08_P08,major_semantic
W163,P09,W163_V07_P09,W163_V08_P09,reordering
W163,P10,W163_V07_P10,W163_V08_P10,date_time
W163,P01,W163_V08_P01,W163_V09_P01,major_semantic
W163,P02,W163_V08_P02,W163_V09_P02,reordering
W163,P03,W163_V08_P03,W163_V09_P03,date_time
W163,P04,W163_V08_P04,W163_V09_P04,deletion
W163,P05,W163_V08_P05,W163_V09_P05,addition
W163,P06,W163_V08_P06,W163_V09_P06,requirement
W163,P07,W163_V08_P07,W163_V09_P07,policy
W163,P08,W163_V08_P08,W163_V09_P08,semantic
W163,P09,W163_V08_P09,W163_V09_P09,numeric
W163,P10,W163_V08_P10,W163_V09_P10,major_semantic
W163,P01,W163_V09_P01,W163_V10_P01,semantic
W163,P02,W163_V09_P02,W163_V10_P02,numeric
W163,P03,W163_V09_P03,W163_V10_P03,major_semantic
W163,P04,W163_V09_P04,W163_V10_P04,reordering
W163,P05,W163_V09_P05,W163_V10_P05,date_time
W163,P06,W163_V09_P06,W163_V10_P06,deletion
W163,P07,W163_V09_P07,W163_V10_P07,addition
W163,P08,W163_V09_P08,W163_V10_P08,requirement
W163,P09,W163_V09_P09,W163_V10_P09,policy
W163,P10,W163_V09_P10,W163_V10_P10,semantic
W164,P01,W164_V01_P01,W164_V02_P01,policy
W164,P02,W164_V01_P02,W164_V02_P02,semantic
W164,P03,W164_V01_P03,W164_V02_P03,numeric
W164,P04,W164_V01_P04,W164_V02_P04,major_semantic
W164,P05,W164_V01_P05,W164_V02_P05,reordering
W164,P06,W164_V01_P06,W164_V02_P06,date_time
W164,P07,W164_V01_P07,W164_V02_P07,deletion
W164,P08,W164_V01_P08,W164_V02_P08,addition
W164,P09,W164_V01_P09,W164_V02_P09,requirement
W164,P10,W164_V01_P10,W164_V02_P10,policy
W164,P01,W164_V02_P01,W164_V03_P01,addition
W164,P02,W164_V02_P02,W164_V03_P02,requirement
W164,P03,W164_V02_P03,W164_V03_P03,policy
W164,P04,W164_V02_P04,W164_V03_P04,semantic
W164,P05,W164_V02_P05,W164_V03_P05,numeric
W164,P06,W164_V02_P06,W164_V03_P06,major_semantic
W164,P07,W164_V02_P07,W164_V03_P07,reordering
W164,P08,W164_V02_P08,W164_V03_P08,date_time
W164,P09,W164_V02_P09,W164_V03_P09,deletion
W164,P10,W164_V02_P10,W164_V03_P10,addition
W164,P01,W164_V03_P01,W164_V04_P01,date_time
W164,P02,W164_V03_P02,W164_V04_P02,deletion
W164,P03,W164_V03_P03,W164_V04_P03,addition
W164,P04,W164_V03_P04,W164_V04_P04,requirement
W164,P05,W164_V03_P05,W164_V04_P05,policy
W164,P06,W164_V03_P06,W164_V04_P06,semantic
W164,P07,W164_V03_P07,W164_V04_P07,numeric
W164,P08,W164_V03_P08,W164_V04_P08,major_semantic
W164,P09,W164_V03_P09,W164_V04_P09,reordering
W164,P10,W164_V03_P10,W164_V04_P10,date_time
W164,P01,W164_V04_P01,W164_V05_P01,major_semantic
W164,P02,W164_V04_P02,W164_V05_P02,reordering
W164,P03,W164_V04_P03,W164_V05_P03,date_time
W164,P04,W164_V04_P04,W164_V05_P04,deletion
W164,P05,W164_V04_P05,W164_V05_P05,addition
W164,P06,W164_V04_P06,W164_V05_P06,requirement
W164,P07,W164_V04_P07,W164_V05_P07,policy
W164,P08,W164_V04_P08,W164_V05_P08,semantic
W164,P09,W164_V04_P09,W164_V05_P09,numeric
W164,P10,W164_V04_P10,W164_V05_P10,major_semantic
W164,P01,W164_V05_P01,W164_V06_P01,semantic
W164,P02,W164_V05_P02,W164_V06_P02,numeric
W164,P03,W164_V05_P03,W164_V06_P03,major_semantic
W164,P04,W164_V05_P04,W164_V06_P04,reordering
W164,P05,W164_V05_P05,W164_V06_P05,date_time
W164,P06,W164_V05_P06,W164_V06_P06,deletion
W164,P07,W164_V05_P07,W164_V06_P07,addition
W164,P08,W164_V05_P08,W164_V06_P08,requirement
W164,P09,W164_V05_P09,W164_V06_P09,policy
W164,P10,W164_V05_P10,W164_V06_P10,semantic
W164,P01,W164_V06_P01,W164_V07_P01,requirement
W164,P02,W164_V06_P02,W164_V07_P02,policy
W164,P03,W164_V06_P03,W164_V07_P03,semantic
W164,P04,W164_V06_P04,W164_V07_P04,numeric
W164,P05,W164_V06_P05,W164_V07_P05,major_semantic
W164,P06,W164_V06_P06,W164_V07_P06,reordering
W164,P07,W164_V06_P07,W164_V07_P07,date_time
W164,P08,W164_V06_P08,W164_V07_P08,deletion
W164,P09,W164_V06_P09,W164_V07_P09,addition
W164,P10,W164_V06_P10,W164_V07_P10,requirement
W164,P01,W164_V07_P01,W164_V08_P01,deletion
W164,P02,W164_V07_P02,W164_V08_P02,addition
W164,P03,W164_V07_P03,W164_V08_P03,requirement
W164,P04,W164_V07_P04,W164_V08_P04,policy
W164,P05,W164_V07_P05,W164_V08_P05,semantic
W164,P06,W164_V07_P06,W164_V08_P06,numeric
W164,P07,W164_V07_P07,W164_V08_P07,major_semantic
W164,P08,W164_V07_P08,W164_V08_P08,reordering
W164,P09,W164_V07_P09,W164_V08_P09,date_time
W164,P10,W164_V07_P10,W164_V08_P10,deletion
W164,P01,W164_V08_P01,W164_V09_P01,reordering
W164,P02,W164_V08_P02,W164_V09_P02,date_time
W164,P03,W164_V08_P03,W164_V09_P03,deletion
W164,P04,W164_V08_P04,W164_V09_P04,addition
W164,P05,W164_V08_P05,W164_V09_P05,requirement
W164,P06,W164_V08_P06,W164_V09_P06,policy
W164,P07,W164_V08_P07,W164_V09_P07,semantic
W164,P08,W164_V08_P08,W164_V09_P08,numeric
W164,P09,W164_V08_P09,W164_V09_P09,major_semantic
W164,P10,W164_V08_P10,W164_V09_P10,reordering
W164,P01,W164_V09_P01,W164_V10_P01,numeric
W164,P02,W164_V09_P02,W164_V10_P02,major_semantic
W164,P03,W164_V09_P03,W164_V10_P03,reordering
W164,P04,W164_V09_P04,W164_V10_P04,date_time
W164,P05,W164_V09_P05,W164_V10_P05,deletion
W164,P06,W164_V09_P06,W164_V10_P06,addition
W164,P07,W164_V09_P07,W164_V10_P07,requirement
W164,P08,W164_V09_P08,W164_V10_P08,policy
W164,P09,W164_V09_P09,W164_V10_P09,semantic
W164,P10,W164_V09_P10,W164_V10_P10,numeric
W165,P01,W165_V01_P01,W165_V02_P01,semantic
W165,P02,W165_V01_P02,W165_V02_P02,numeric
W165,P03,W165_V01_P03,W165_V02_P03,major_semantic
W165,P04,W165_V01_P04,W165_V02_P04,reordering
W165,P05,W165_V01_P05,W165_V02_P05,date_time
W165,P06,W165_V01_P06,W165_V02_P06,deletion
W165,P07,W165_V01_P07,W165_V02_P07,addition
W165,P08,W165_V01_P08,W165_V02_P08,requirement
W165,P09,W165_V01_P09,W165_V02_P09,policy
W165,P10,W165_V01_P10,W165_V02_P10,semantic
W165,P01,W165_V02_P01,W165_V03_P01,requirement
W165,P02,W165_V02_P02,W165_V03_P02,policy
W165,P03,W165_V02_P03,W165_V03_P03,semantic
W165,P04,W165_V02_P04,W165_V03_P04,numeric
W165,P05,W165_V02_P05,W165_V03_P05,major_semantic
W165,P06,W165_V02_P06,W165_V03_P06,reordering
W165,P07,W165_V02_P07,W165_V03_P07,date_time
W165,P08,W165_V02_P08,W165_V03_P08,deletion
W165,P09,W165_V02_P09,W165_V03_P09,addition
W165,P10,W165_V02_P10,W165_V03_P10,requirement
W165,P01,W165_V03_P01,W165_V04_P01,deletion
W165,P02,W165_V03_P02,W165_V04_P02,addition
W165,P03,W165_V03_P03,W165_V04_P03,requirement
W165,P04,W165_V03_P04,W165_V04_P04,policy
W165,P05,W165_V03_P05,W165_V04_P05,semantic
W165,P06,W165_V03_P06,W165_V04_P06,numeric
W165,P07,W165_V03_P07,W165_V04_P07,major_semantic
W165,P08,W165_V03_P08,W165_V04_P08,reordering
W165,P09,W165_V03_P09,W165_V04_P09,date_time
W165,P10,W165_V03_P10,W165_V04_P10,deletion
W165,P01,W165_V04_P01,W165_V05_P01,reordering
W165,P02,W165_V04_P02,W165_V05_P02,date_time
W165,P03,W165_V04_P03,W165_V05_P03,deletion
W165,P04,W165_V04_P04,W165_V05_P04,addition
W165,P05,W165_V04_P05,W165_V05_P05,requirement
W165,P06,W165_V04_P06,W165_V05_P06,policy
W165,P07,W165_V04_P07,W165_V05_P07,semantic
W165,P08,W165_V04_P08,W165_V05_P08,numeric
W165,P09,W165_V04_P09,W165_V05_P09,major_semantic
W165,P10,W165_V04_P10,W165_V05_P10,reordering
W165,P01,W165_V05_P01,W165_V06_P01,numeric
W165,P02,W165_V05_P02,W165_V06_P02,major_semantic
W165,P03,W165_V05_P03,W165_V06_P03,reordering
W165,P04,W165_V05_P04,W165_V06_P04,date_time
W165,P05,W165_V05_P05,W165_V06_P05,deletion
W165,P06,W165_V05_P06,W165_V06_P06,addition
W165,P07,W165_V05_P07,W165_V06_P07,requirement
W165,P08,W165_V05_P08,W165_V06_P08,policy
W165,P09,W165_V05_P09,W165_V06_P09,semantic
W165,P10,W165_V05_P10,W165_V06_P10,numeric
W165,P01,W165_V06_P01,W165_V07_P01,policy
W165,P02,W165_V06_P02,W165_V07_P02,semantic
W165,P03,W165_V06_P03,W165_V07_P03,numeric
W165,P04,W165_V06_P04,W165_V07_P04,major_semantic
W165,P05,W165_V06_P05,W165_V07_P05,reordering
W165,P06,W165_V06_P06,W165_V07_P06,date_time
W165,P07,W165_V06_P07,W165_V07_P07,deletion
W165,P08,W165_V06_P08,W165_V07_P08,addition
W165,P09,W165_V06_P09,W165_V07_P09,requirement
W165,P10,W165_V06_P10,W165_V07_P10,policy
W165,P01,W165_V07_P01,W165_V08_P01,addition
W165,P02,W165_V07_P02,W165_V08_P02,requirement
W165,P03,W165_V07_P03,W165_V08_P03,policy
W165,P04,W165_V07_P04,W165_V08_P04,semantic
W165,P05,W165_V07_P05,W165_V08_P05,numeric
W165,P06,W165_V07_P06,W165_V08_P06,major_semantic
W165,P07,W165_V07_P07,W165_V08_P07,reordering
W165,P08,W165_V07_P08,W165_V08_P08,date_time
W165,P09,W165_V07_P09,W165_V08_P09,deletion
W165,P10,W165_V07_P10,W165_V08_P10,addition
W165,P01,W165_V08_P01,W165_V09_P01,date_time
W165,P02,W165_V08_P02,W165_V09_P02,deletion
W165,P03,W165_V08_P03,W165_V09_P03,addition
W165,P04,W165_V08_P04,W165_V09_P04,requirement
W165,P05,W165_V08_P05,W165_V09_P05,policy
W165,P06,W165_V08_P06,W165_V09_P06,semantic
W165,P07,W165_V08_P07,W165_V09_P07,numeric
W165,P08,W165_V08_P08,W165_V09_P08,major_semantic
W165,P09,W165_V08_P09,W165_V09_P09,reordering
W165,P10,W165_V08_P10,W165_V09_P10,date_time
W165,P01,W165_V09_P01,W165_V10_P01,major_semantic
W165,P02,W165_V09_P02,W165_V10_P02,reordering
W165,P03,W165_V09_P03,W165_V10_P03,date_time
W165,P04,W165_V09_P04,W165_V10_P04,deletion
W165,P05,W165_V09_P05,W165_V10_P05,addition
W165,P06,W165_V09_P06,W165_V10_P06,requirement
W165,P07,W165_V09_P07,W165_V10_P07,policy
W165,P08,W165_V09_P08,W165_V10_P08,semantic
W165,P09,W165_V09_P09,W165_V10_P09,numeric
W165,P10,W165_V09_P10,W165_V10_P10,major_semantic
W166,P01,W166_V01_P01,W166_V02_P01,numeric
W166,P02,W166_V01_P02,W166_V02_P02,major_semantic
W166,P03,W166_V01_P03,W166_V02_P03,reordering
W166,P04,W166_V01_P04,W166_V02_P04,date_time
W166,P05,W166_V01_P05,W166_V02_P05,deletion
W166,P06,W166_V01_P06,W166_V02_P06,addition
W166,P07,W166_V01_P07,W166_V02_P07,requirement
W166,P08,W166_V01_P08,W166_V02_P08,policy
W166,P09,W166_V01_P09,W166_V02_P09,semantic
W166,P10,W166_V01_P10,W166_V02_P10,numeric
W166,P01,W166_V02_P01,W166_V03_P01,policy
W166,P02,W166_V02_P02,W166_V03_P02,semantic
W166,P03,W166_V02_P03,W166_V03_P03,numeric
W166,P04,W166_V02_P04,W166_V03_P04,major_semantic
W166,P05,W166_V02_P05,W166_V03_P05,reordering
W166,P06,W166_V02_P06,W166_V03_P06,date_time
W166,P07,W166_V02_P07,W166_V03_P07,deletion
W166,P08,W166_V02_P08,W166_V03_P08,addition
W166,P09,W166_V02_P09,W166_V03_P09,requirement
W166,P10,W166_V02_P10,W166_V03_P10,policy
W166,P01,W166_V03_P01,W166_V04_P01,addition
W166,P02,W166_V03_P02,W166_V04_P02,requirement
W166,P03,W166_V03_P03,W166_V04_P03,policy
W166,P04,W166_V03_P04,W166_V04_P04,semantic
W166,P05,W166_V03_P05,W166_V04_P05,numeric
W166,P06,W166_V03_P06,W166_V04_P06,major_semantic
W166,P07,W166_V03_P07,W166_V04_P07,reordering
W166,P08,W166_V03_P08,W166_V04_P08,date_time
W166,P09,W166_V03_P09,W166_V04_P09,deletion
W166,P10,W166_V03_P10,W166_V04_P10,addition
W166,P01,W166_V04_P01,W166_V05_P01,date_time
W166,P02,W166_V04_P02,W166_V05_P02,deletion
W166,P03,W166_V04_P03,W166_V05_P03,addition
W166,P04,W166_V04_P04,W166_V05_P04,requirement
W166,P05,W166_V04_P05,W166_V05_P05,policy
W166,P06,W166_V04_P06,W166_V05_P06,semantic
W166,P07,W166_V04_P07,W166_V05_P07,numeric
W166,P08,W166_V04_P08,W166_V05_P08,major_semantic
W166,P09,W166_V04_P09,W166_V05_P09,reordering
W166,P10,W166_V04_P10,W166_V05_P10,date_time
W166,P01,W166_V05_P01,W166_V06_P01,major_semantic
W166,P02,W166_V05_P02,W166_V06_P02,reordering
W166,P03,W166_V05_P03,W166_V06_P03,date_time
W166,P04,W166_V05_P04,W166_V06_P04,deletion
W166,P05,W166_V05_P05,W166_V06_P05,addition
W166,P06,W166_V05_P06,W166_V06_P06,requirement
W166,P07,W166_V05_P07,W166_V06_P07,policy
W166,P08,W166_V05_P08,W166_V06_P08,semantic
W166,P09,W166_V05_P09,W166_V06_P09,numeric
W166,P10,W166_V05_P10,W166_V06_P10,major_semantic
W166,P01,W166_V06_P01,W166_V07_P01,semantic
W166,P02,W166_V06_P02,W166_V07_P02,numeric
W166,P03,W166_V06_P03,W166_V07_P03,major_semantic
W166,P04,W166_V06_P04,W166_V07_P04,reordering
