change_id,website_id,page_id,from_version,to_version,chunk_index,chunk_id_from,chunk_id_to,text_equal,text_similarity,status,embedding_affected,split
CHG013414,W150,P04,V01,V02,2,W150_V01_P04_C2,W150_V02_P04_C2,no,0.917226,modified,yes,train
CHG013415,W150,P05,V01,V02,1,W150_V01_P05_C1,W150_V02_P05_C1,no,0.726073,modified,yes,train
CHG013415,W150,P05,V01,V02,2,W150_V01_P05_C2,W150_V02_P05_C2,no,0.747153,modified,yes,train
CHG013416,W150,P06,V01,V02,1,W150_V01_P06_C1,W150_V02_P06_C1,no,0.094463,modified,yes,train
CHG013416,W150,P06,V01,V02,2,W150_V01_P06_C2,W150_V02_P06_C2,no,0.908686,modified,yes,train
CHG013417,W150,P07,V01,V02,1,W150_V01_P07_C1,W150_V02_P07_C1,no,0.099834,modified,yes,train
CHG013417,W150,P07,V01,V02,2,W150_V01_P07_C2,W150_V02_P07_C2,no,0.830357,modified,yes,train
CHG013418,W150,P08,V01,V02,1,W150_V01_P08_C1,W150_V02_P08_C1,no,0.485666,modified,yes,train
CHG013418,W150,P08,V01,V02,2,W150_V01_P08_C2,W150_V02_P08_C2,no,0.690583,modified,yes,train
CHG013419,W150,P09,V01,V02,1,W150_V01_P09_C1,W150_V02_P09_C1,no,0.10327,modified,yes,train
CHG013419,W150,P09,V01,V02,2,W150_V01_P09_C2,W150_V02_P09_C2,no,0.201794,modified,yes,train
CHG013420,W150,P10,V01,V02,1,W150_V01_P10_C1,W150_V02_P10_C1,no,0.497391,modified,yes,train
CHG013420,W150,P10,V01,V02,2,W150_V01_P10_C2,W150_V02_P10_C2,no,0.907865,modified,yes,train
CHG013421,W150,P01,V02,V03,1,W150_V02_P01_C1,W150_V03_P01_C1,no,0.084175,modified,yes,train
CHG013421,W150,P01,V02,V03,2,W150_V02_P01_C2,W150_V03_P01_C2,no,0.910714,modified,yes,train
CHG013422,W150,P02,V02,V03,1,W150_V02_P02_C1,W150_V03_P02_C1,no,0.091205,modified,yes,train
CHG013422,W150,P02,V02,V03,2,W150_V02_P02_C2,W150_V03_P02_C2,no,0.911964,modified,yes,train
CHG013423,W150,P03,V02,V03,1,W150_V02_P03_C1,W150_V03_P03_C1,no,0.480138,modified,yes,train
CHG013423,W150,P03,V02,V03,2,W150_V02_P03_C2,W150_V03_P03_C2,no,0.899329,modified,yes,train
CHG013424,W150,P04,V02,V03,1,W150_V02_P04_C1,W150_V03_P04_C1,no,0.642612,modified,yes,train
CHG013424,W150,P04,V02,V03,2,W150_V02_P04_C2,W150_V03_P04_C2,no,0.908686,modified,yes,train
CHG013425,W150,P05,V02,V03,1,W150_V02_P05_C1,W150_V03_P05_C1,no,0.614379,modified,yes,train
CHG013425,W150,P05,V02,V03,2,W150_V02_P05_C2,W150_V03_P05_C2,no,0.677273,modified,yes,train
CHG013426,W150,P06,V02,V03,1,W150_V02_P06_C1,W150_V03_P06_C1,no,0.097403,modified,yes,train
CHG013426,W150,P06,V02,V03,2,W150_V02_P06_C2,W150_V03_P06_C2,no,0.892857,modified,yes,train
CHG013427,W150,P07,V02,V03,1,W150_V02_P07_C1,W150_V03_P07_C1,no,0.489039,modified,yes,train
CHG013427,W150,P07,V02,V03,2,W150_V02_P07_C2,W150_V03_P07_C2,no,0.898876,modified,yes,train
CHG013428,W150,P08,V02,V03,1,W150_V02_P08_C1,W150_V03_P08_C1,no,0.671256,modified,yes,train
CHG013428,W150,P08,V02,V03,2,W150_V02_P08_C2,W150_V03_P08_C2,no,0.915556,modified,yes,train
CHG013429,W150,P09,V02,V03,1,W150_V02_P09_C1,W150_V03_P09_C1,no,0.501718,modified,yes,train
CHG013429,W150,P09,V02,V03,2,W150_V02_P09_C2,W150_V03_P09_C2,no,0.914414,modified,yes,train
CHG013430,W150,P10,V02,V03,1,W150_V02_P10_C1,W150_V03_P10_C1,no,0.639316,modified,yes,train
CHG013430,W150,P10,V02,V03,2,W150_V02_P10_C2,W150_V03_P10_C2,no,0.91236,modified,yes,train
CHG013431,W150,P01,V03,V04,1,W150_V03_P01_C1,W150_V04_P01_C1,no,0.10087,modified,yes,train
CHG013431,W150,P01,V03,V04,2,W150_V03_P01_C2,W150_V04_P01_C2,no,0.901786,modified,yes,train
CHG013432,W150,P02,V03,V04,1,W150_V03_P02_C1,W150_V04_P02_C1,no,0.655629,modified,yes,train
CHG013432,W150,P02,V03,V04,2,W150_V03_P02_C2,W150_V04_P02_C2,no,0.689189,modified,yes,train
CHG013433,W150,P03,V03,V04,1,W150_V03_P03_C1,W150_V04_P03_C1,no,0.617747,modified,yes,train
CHG013433,W150,P03,V03,V04,2,W150_V03_P03_C2,W150_V04_P03_C2,no,0.910714,modified,yes,train
CHG013434,W150,P04,V03,V04,1,W150_V03_P04_C1,W150_V04_P04_C1,no,0.108475,modified,yes,train
CHG013434,W150,P04,V03,V04,2,W150_V03_P04_C2,W150_V04_P04_C2,no,0.901345,modified,yes,train
CHG013435,W150,P05,V03,V04,1,W150_V03_P05_C1,W150_V04_P05_C1,no,0.126456,modified,yes,train
CHG013435,W150,P05,V03,V04,2,W150_V03_P05_C2,W150_V04_P05_C2,no,0.907449,modified,yes,train
CHG013436,W150,P06,V03,V04,1,W150_V03_P06_C1,W150_V04_P06_C1,no,0.098361,modified,yes,train
CHG013436,W150,P06,V03,V04,2,W150_V03_P06_C2,W150_V04_P06_C2,no,0.713004,modified,yes,train
CHG013437,W150,P07,V03,V04,1,W150_V03_P07_C1,W150_V04_P07_C1,no,0.097808,modified,yes,train
CHG013437,W150,P07,V03,V04,2,W150_V03_P07_C2,W150_V04_P07_C2,no,0.892377,modified,yes,train
CHG013438,W150,P08,V03,V04,1,W150_V03_P08_C1,W150_V04_P08_C1,no,0.082474,modified,yes,train
CHG013438,W150,P08,V03,V04,2,W150_V03_P08_C2,W150_V04_P08_C2,no,0.851351,modified,yes,train
CHG013439,W150,P09,V03,V04,1,W150_V03_P09_C1,W150_V04_P09_C1,no,0.089655,modified,yes,train
CHG013439,W150,P09,V03,V04,2,W150_V03_P09_C2,W150_V04_P09_C2,no,0.662192,modified,yes,train
CHG013440,W150,P10,V03,V04,1,W150_V03_P10_C1,W150_V04_P10_C1,no,0.1,modified,yes,train
CHG013440,W150,P10,V03,V04,2,W150_V03_P10_C2,W150_V04_P10_C2,no,0.730942,modified,yes,train
CHG013441,W150,P01,V04,V05,1,W150_V04_P01_C1,W150_V05_P01_C1,no,0.108202,modified,yes,train
CHG013441,W150,P01,V04,V05,2,W150_V04_P01_C2,W150_V05_P01_C2,no,0.910714,modified,yes,train
CHG013442,W150,P02,V04,V05,1,W150_V04_P02_C1,W150_V05_P02_C1,no,0.100167,modified,yes,train
CHG013442,W150,P02,V04,V05,2,W150_V04_P02_C2,W150_V05_P02_C2,no,0.917226,modified,yes,train
CHG013443,W150,P03,V04,V05,1,W150_V04_P03_C1,W150_V05_P03_C1,no,0.081356,modified,yes,train
CHG013443,W150,P03,V04,V05,2,W150_V04_P03_C2,W150_V05_P03_C2,no,0.921348,modified,yes,train
CHG013444,W150,P04,V04,V05,1,W150_V04_P04_C1,W150_V05_P04_C1,no,0.104202,modified,yes,train
CHG013444,W150,P04,V04,V05,2,W150_V04_P04_C2,W150_V05_P04_C2,no,0.717489,modified,yes,train
CHG013445,W150,P05,V04,V05,1,W150_V04_P05_C1,W150_V05_P05_C1,no,0.103161,modified,yes,train
CHG013445,W150,P05,V04,V05,2,W150_V04_P05_C2,W150_V05_P05_C2,no,0.835955,modified,yes,train
CHG013446,W150,P06,V04,V05,1,W150_V04_P06_C1,W150_V05_P06_C1,no,0.093802,modified,yes,train
CHG013446,W150,P06,V04,V05,2,W150_V04_P06_C2,W150_V05_P06_C2,no,0.662192,modified,yes,train
CHG013447,W150,P07,V04,V05,1,W150_V04_P07_C1,W150_V05_P07_C1,no,0.10473,modified,yes,train
CHG013447,W150,P07,V04,V05,2,W150_V04_P07_C2,W150_V05_P07_C2,no,0.90583,modified,yes,train
CHG013448,W150,P08,V04,V05,1,W150_V04_P08_C1,W150_V05_P08_C1,no,0.603015,modified,yes,train
CHG013448,W150,P08,V04,V05,2,W150_V04_P08_C2,W150_V05_P08_C2,no,0.920635,modified,yes,train
CHG013449,W150,P09,V04,V05,1,W150_V04_P09_C1,W150_V05_P09_C1,no,0.607383,modified,yes,train
CHG013449,W150,P09,V04,V05,2,W150_V04_P09_C2,W150_V05_P09_C2,no,0.893333,modified,yes,train
CHG013450,W150,P10,V04,V05,1,W150_V04_P10_C1,W150_V05_P10_C1,no,0.701169,modified,yes,train
CHG013450,W150,P10,V04,V05,2,W150_V04_P10_C2,W150_V05_P10_C2,no,0.916479,modified,yes,train
CHG013451,W150,P01,V05,V06,1,W150_V05_P01_C1,W150_V06_P01_C1,no,0.102389,modified,yes,train
CHG013451,W150,P01,V05,V06,2,W150_V05_P01_C2,W150_V06_P01_C2,no,0.723214,modified,yes,train
CHG013452,W150,P02,V05,V06,1,W150_V05_P02_C1,W150_V06_P02_C1,no,0.101639,modified,yes,train
CHG013452,W150,P02,V05,V06,2,W150_V05_P02_C2,W150_V06_P02_C2,no,0.848214,modified,yes,train
CHG013453,W150,P03,V05,V06,1,W150_V05_P03_C1,W150_V06_P03_C1,no,0.089347,modified,yes,train
CHG013453,W150,P03,V05,V06,2,W150_V05_P03_C2,W150_V06_P03_C2,no,0.668161,modified,yes,train
CHG013454,W150,P04,V05,V06,1,W150_V05_P04_C1,W150_V06_P04_C1,no,0.477966,modified,yes,train
CHG013454,W150,P04,V05,V06,2,W150_V05_P04_C2,W150_V06_P04_C2,no,0.727679,modified,yes,train
CHG013455,W150,P05,V05,V06,1,W150_V05_P05_C1,W150_V06_P05_C1,no,0.614122,modified,yes,train
CHG013455,W150,P05,V05,V06,2,W150_V05_P05_C2,W150_V06_P05_C2,no,0.72809,modified,yes,train
CHG013456,W150,P06,V05,V06,1,W150_V05_P06_C1,W150_V06_P06_C1,no,0.514096,modified,yes,train
CHG013456,W150,P06,V05,V06,2,W150_V05_P06_C2,W150_V06_P06_C2,no,0.904232,modified,yes,train
CHG013457,W150,P07,V05,V06,1,W150_V05_P07_C1,W150_V06_P07_C1,no,0.100671,modified,yes,train
CHG013457,W150,P07,V05,V06,2,W150_V05_P07_C2,W150_V06_P07_C2,no,0.714607,modified,yes,train
CHG013458,W150,P08,V05,V06,1,W150_V05_P08_C1,W150_V06_P08_C1,no,0.102819,modified,yes,train
CHG013458,W150,P08,V05,V06,2,W150_V05_P08_C2,W150_V06_P08_C2,no,0.920635,modified,yes,train
CHG013459,W150,P09,V05,V06,1,W150_V05_P09_C1,W150_V06_P09_C1,no,0.09571,modified,yes,train
CHG013459,W150,P09,V05,V06,2,W150_V05_P09_C2,W150_V06_P09_C2,no,0.815965,modified,yes,train
CHG013460,W150,P10,V05,V06,1,W150_V05_P10_C1,W150_V06_P10_C1,no,0.103853,modified,yes,train
CHG013460,W150,P10,V05,V06,2,W150_V05_P10_C2,W150_V06_P10_C2,no,0.644144,modified,yes,train
CHG013461,W150,P01,V06,V07,1,W150_V06_P01_C1,W150_V07_P01_C1,no,0.620573,modified,yes,train
CHG013461,W150,P01,V06,V07,2,W150_V06_P01_C2,W150_V07_P01_C2,no,0.727679,modified,yes,train
CHG013462,W150,P02,V06,V07,1,W150_V06_P02_C1,W150_V07_P02_C1,no,0.099839,modified,yes,train
CHG013462,W150,P02,V06,V07,2,W150_V06_P02_C2,W150_V07_P02_C2,no,0.38565,modified,yes,train
CHG013463,W150,P03,V06,V07,1,W150_V06_P03_C1,W150_V07_P03_C1,no,0.102215,modified,yes,train
CHG013463,W150,P03,V06,V07,2,W150_V06_P03_C2,W150_V07_P03_C2,no,0.922049,modified,yes,train
CHG013464,W150,P04,V06,V07,1,W150_V06_P04_C1,W150_V07_P04_C1,no,0.10274,modified,yes,train
CHG013464,W150,P04,V06,V07,2,W150_V06_P04_C2,W150_V07_P04_C2,no,0.721973,modified,yes,train
CHG013465,W150,P05,V06,V07,1,W150_V06_P05_C1,W150_V07_P05_C1,no,0.099174,modified,yes,train
CHG013465,W150,P05,V06,V07,2,W150_V06_P05_C2,W150_V07_P05_C2,no,0.714607,modified,yes,train
CHG013466,W150,P06,V06,V07,1,W150_V06_P06_C1,W150_V07_P06_C1,no,0.096931,modified,yes,train
CHG013466,W150,P06,V06,V07,2,W150_V06_P06_C2,W150_V07_P06_C2,no,0.84,modified,yes,train
CHG013467,W150,P07,V06,V07,1,W150_V06_P07_C1,W150_V07_P07_C1,no,0.102479,modified,yes,train
CHG013467,W150,P07,V06,V07,2,W150_V06_P07_C2,W150_V07_P07_C2,no,0.624719,modified,yes,train
CHG013468,W150,P08,V06,V07,1,W150_V06_P08_C1,W150_V07_P08_C1,no,0.101695,modified,yes,train
CHG013468,W150,P08,V06,V07,2,W150_V06_P08_C2,W150_V07_P08_C2,no,0.92517,modified,yes,train
CHG013469,W150,P09,V06,V07,1,W150_V06_P09_C1,W150_V07_P09_C1,no,0.081218,modified,yes,train
CHG013469,W150,P09,V06,V07,2,W150_V06_P09_C2,W150_V07_P09_C2,no,0.915179,modified,yes,train
CHG013470,W150,P10,V06,V07,1,W150_V06_P10_C1,W150_V07_P10_C1,no,0.097808,modified,yes,train
CHG013470,W150,P10,V06,V07,2,W150_V06_P10_C2,W150_V07_P10_C2,no,0.910714,modified,yes,train
CHG013471,W150,P01,V07,V08,1,W150_V07_P01_C1,W150_V08_P01_C1,no,0.100167,modified,yes,train
CHG013471,W150,P01,V07,V08,2,W150_V07_P01_C2,W150_V08_P01_C2,no,0.921348,modified,yes,train
CHG013472,W150,P02,V07,V08,1,W150_V07_P02_C1,W150_V08_P02_C1,no,0.636364,modified,yes,train
CHG013472,W150,P02,V07,V08,2,W150_V07_P02_C2,W150_V08_P02_C2,no,0.381166,modified,yes,train
CHG013473,W150,P03,V07,V08,1,W150_V07_P03_C1,W150_V08_P03_C1,no,0.101868,modified,yes,train
CHG013473,W150,P03,V07,V08,2,W150_V07_P03_C2,W150_V08_P03_C2,no,0.171171,modified,yes,train
CHG013474,W150,P04,V07,V08,1,W150_V07_P04_C1,W150_V08_P04_C1,no,0.140171,modified,yes,train
CHG013474,W150,P04,V07,V08,2,W150_V07_P04_C2,W150_V08_P04_C2,no,0.674107,modified,yes,train
CHG013475,W150,P05,V07,V08,1,W150_V07_P05_C1,W150_V08_P05_C1,no,0.619205,modified,yes,train
CHG013475,W150,P05,V07,V08,2,W150_V07_P05_C2,W150_V08_P05_C2,no,0.714607,modified,yes,train
CHG013476,W150,P06,V07,V08,1,W150_V07_P06_C1,W150_V08_P06_C1,no,0.614634,modified,yes,train
CHG013476,W150,P06,V07,V08,2,W150_V07_P06_C2,W150_V08_P06_C2,no,0.899329,modified,yes,train
CHG013477,W150,P07,V07,V08,1,W150_V07_P07_C1,W150_V08_P07_C1,no,0.089256,modified,yes,train
CHG013477,W150,P07,V07,V08,2,W150_V07_P07_C2,W150_V08_P07_C2,no,0.90625,modified,yes,train
CHG013478,W150,P08,V07,V08,1,W150_V07_P08_C1,W150_V08_P08_C1,no,0.102215,modified,yes,train
CHG013478,W150,P08,V07,V08,2,W150_V07_P08_C2,W150_V08_P08_C2,no,0.200456,modified,yes,train
CHG013479,W150,P09,V07,V08,1,W150_V07_P09_C1,W150_V08_P09_C1,no,0.111111,modified,yes,train
CHG013479,W150,P09,V07,V08,2,W150_V07_P09_C2,W150_V08_P09_C2,no,0.729306,modified,yes,train
CHG013480,W150,P10,V07,V08,1,W150_V07_P10_C1,W150_V08_P10_C1,no,0.659794,modified,yes,train
CHG013480,W150,P10,V07,V08,2,W150_V07_P10_C2,W150_V08_P10_C2,no,0.169265,modified,yes,train
CHG013481,W150,P01,V08,V09,1,W150_V08_P01_C1,W150_V09_P01_C1,no,0.100503,modified,yes,train
CHG013481,W150,P01,V08,V09,2,W150_V08_P01_C2,W150_V09_P01_C2,no,0.681614,modified,yes,train
CHG013482,W150,P02,V08,V09,1,W150_V08_P02_C1,W150_V09_P02_C1,no,0.09901,modified,yes,train
CHG013482,W150,P02,V08,V09,2,W150_V08_P02_C2,W150_V09_P02_C2,no,0.914798,modified,yes,train
CHG013483,W150,P03,V08,V09,1,W150_V08_P03_C1,W150_V09_P03_C1,no,0.083478,modified,yes,train
CHG013483,W150,P03,V08,V09,2,W150_V08_P03_C2,W150_V09_P03_C2,no,0.92517,modified,yes,train
CHG013484,W150,P04,V08,V09,1,W150_V08_P04_C1,W150_V09_P04_C1,no,0.609881,modified,yes,train
CHG013484,W150,P04,V08,V09,2,W150_V08_P04_C2,W150_V09_P04_C2,no,0.888889,modified,yes,train
CHG013485,W150,P05,V08,V09,1,W150_V08_P05_C1,W150_V09_P05_C1,no,0.101473,modified,yes,train
CHG013485,W150,P05,V08,V09,2,W150_V08_P05_C2,W150_V09_P05_C2,no,0.735892,modified,yes,train
CHG013486,W150,P06,V08,V09,1,W150_V08_P06_C1,W150_V09_P06_C1,no,0.104575,modified,yes,train
CHG013486,W150,P06,V08,V09,2,W150_V08_P06_C2,W150_V09_P06_C2,no,0.714932,modified,yes,train
CHG013487,W150,P07,V08,V09,1,W150_V08_P07_C1,W150_V09_P07_C1,no,0.097808,modified,yes,train
CHG013487,W150,P07,V08,V09,2,W150_V08_P07_C2,W150_V09_P07_C2,no,0.838137,modified,yes,train
CHG013488,W150,P08,V08,V09,1,W150_V08_P08_C1,W150_V09_P08_C1,no,0.102389,modified,yes,train
CHG013488,W150,P08,V08,V09,2,W150_V08_P08_C2,W150_V09_P08_C2,no,0.617117,modified,yes,train
CHG013489,W150,P09,V08,V09,1,W150_V08_P09_C1,W150_V09_P09_C1,no,0.103986,modified,yes,train
CHG013489,W150,P09,V08,V09,2,W150_V08_P09_C2,W150_V09_P09_C2,no,0.899329,modified,yes,train
CHG013490,W150,P10,V08,V09,1,W150_V08_P10_C1,W150_V09_P10_C1,no,0.102215,modified,yes,train
CHG013490,W150,P10,V08,V09,2,W150_V08_P10_C2,W150_V09_P10_C2,no,0.89038,modified,yes,train
CHG013491,W150,P01,V09,V10,1,W150_V09_P01_C1,W150_V10_P01_C1,no,0.085763,modified,yes,train
CHG013491,W150,P01,V09,V10,2,W150_V09_P01_C2,W150_V10_P01_C2,no,0.897778,modified,yes,train
CHG013492,W150,P02,V09,V10,1,W150_V09_P02_C1,W150_V10_P02_C1,no,0.092562,modified,yes,train
CHG013492,W150,P02,V09,V10,2,W150_V09_P02_C2,W150_V10_P02_C2,no,0.707207,modified,yes,train
CHG013493,W150,P03,V09,V10,1,W150_V09_P03_C1,W150_V10_P03_C1,no,0.085911,modified,yes,train
CHG013493,W150,P03,V09,V10,2,W150_V09_P03_C2,W150_V10_P03_C2,no,0.712018,modified,yes,train
CHG013494,W150,P04,V09,V10,1,W150_V09_P04_C1,W150_V10_P04_C1,no,0.625641,modified,yes,train
CHG013494,W150,P04,V09,V10,2,W150_V09_P04_C2,W150_V10_P04_C2,no,0.824834,modified,yes,train
CHG013495,W150,P05,V09,V10,1,W150_V09_P05_C1,W150_V10_P05_C1,no,0.101806,modified,yes,train
CHG013495,W150,P05,V09,V10,2,W150_V09_P05_C2,W150_V10_P05_C2,no,0.621622,modified,yes,train
CHG013496,W150,P06,V09,V10,1,W150_V09_P06_C1,W150_V10_P06_C1,no,0.078176,modified,yes,train
CHG013496,W150,P06,V09,V10,2,W150_V09_P06_C2,W150_V10_P06_C2,no,0.902494,modified,yes,train
CHG013497,W150,P07,V09,V10,1,W150_V09_P07_C1,W150_V10_P07_C1,no,0.081356,modified,yes,train
CHG013497,W150,P07,V09,V10,2,W150_V09_P07_C2,W150_V10_P07_C2,no,0.888393,modified,yes,train
CHG013498,W150,P08,V09,V10,1,W150_V09_P08_C1,W150_V10_P08_C1,no,0.490501,modified,yes,train
CHG013498,W150,P08,V09,V10,2,W150_V09_P08_C2,W150_V10_P08_C2,no,0.90625,modified,yes,train
CHG013499,W150,P09,V09,V10,1,W150_V09_P09_C1,W150_V10_P09_C1,no,0.095726,modified,yes,train
CHG013499,W150,P09,V09,V10,2,W150_V09_P09_C2,W150_V10_P09_C2,no,0.907865,modified,yes,train
CHG013500,W150,P10,V09,V10,1,W150_V09_P10_C1,W150_V10_P10_C1,no,0.095868,modified,yes,train
CHG013500,W150,P10,V09,V10,2,W150_V09_P10_C2,W150_V10_P10_C2,no,0.896861,modified,yes,train
CHG013501,W151,P01,V01,V02,1,W151_V01_P01_C1,W151_V02_P01_C1,no,0.553345,modified,yes,train
CHG013501,W151,P01,V01,V02,2,W151_V01_P01_C2,W151_V02_P01_C2,no,0.840708,modified,yes,train
CHG013502,W151,P02,V01,V02,1,W151_V01_P02_C1,W151_V02_P02_C1,no,0.087108,modified,yes,train
CHG013502,W151,P02,V01,V02,2,W151_V01_P02_C2,W151_V02_P02_C2,no,0.65625,modified,yes,train
CHG013503,W151,P03,V01,V02,1,W151_V01_P03_C1,W151_V02_P03_C1,no,0.116364,modified,yes,train
CHG013503,W151,P03,V01,V02,2,W151_V01_P03_C2,W151_V02_P03_C2,no,0.662252,modified,yes,train
CHG013504,W151,P04,V01,V02,1,W151_V01_P04_C1,W151_V02_P04_C1,no,0.114082,modified,yes,train
CHG013504,W151,P04,V01,V02,2,W151_V01_P04_C2,W151_V02_P04_C2,no,0.908686,modified,yes,train
CHG013505,W151,P05,V01,V02,1,W151_V01_P05_C1,W151_V02_P05_C1,no,0.101754,modified,yes,train
CHG013505,W151,P05,V01,V02,2,W151_V01_P05_C2,W151_V02_P05_C2,no,0.20354,modified,yes,train
CHG013506,W151,P06,V01,V02,1,W151_V01_P06_C1,W151_V02_P06_C1,no,0.101399,modified,yes,train
CHG013506,W151,P06,V01,V02,2,W151_V01_P06_C2,W151_V02_P06_C2,no,0.192394,modified,yes,train
CHG013507,W151,P07,V01,V02,1,W151_V01_P07_C1,W151_V02_P07_C1,no,0.560714,modified,yes,train
CHG013507,W151,P07,V01,V02,2,W151_V01_P07_C2,W151_V02_P07_C2,no,0.730512,modified,yes,train
CHG013508,W151,P08,V01,V02,1,W151_V01_P08_C1,W151_V02_P08_C1,no,0.107527,modified,yes,train
CHG013508,W151,P08,V01,V02,2,W151_V01_P08_C2,W151_V02_P08_C2,no,0.845133,modified,yes,train
CHG013509,W151,P09,V01,V02,1,W151_V01_P09_C1,W151_V02_P09_C1,no,0.08881,modified,yes,train
CHG013509,W151,P09,V01,V02,2,W151_V01_P09_C2,W151_V02_P09_C2,no,0.610245,modified,yes,train
CHG013510,W151,P10,V01,V02,1,W151_V01_P10_C1,W151_V02_P10_C1,no,0.088339,modified,yes,train
CHG013510,W151,P10,V01,V02,2,W151_V01_P10_C2,W151_V02_P10_C2,no,0.890869,modified,yes,train
CHG013511,W151,P01,V02,V03,1,W151_V02_P01_C1,W151_V03_P01_C1,no,0.628159,modified,yes,train
CHG013511,W151,P01,V02,V03,2,W151_V02_P01_C2,W151_V03_P01_C2,no,0.917595,modified,yes,train
CHG013512,W151,P02,V02,V03,1,W151_V02_P02_C1,W151_V03_P02_C1,no,0.089965,modified,yes,train
CHG013512,W151,P02,V02,V03,2,W151_V02_P02_C2,W151_V03_P02_C2,no,0.674058,modified,yes,train
CHG013513,W151,P03,V02,V03,1,W151_V02_P03_C1,W151_V03_P03_C1,no,0.109091,modified,yes,train
CHG013513,W151,P03,V02,V03,2,W151_V02_P03_C2,W151_V03_P03_C2,no,0.722838,modified,yes,train
CHG013514,W151,P04,V02,V03,1,W151_V02_P04_C1,W151_V03_P04_C1,no,0.648746,modified,yes,train
CHG013514,W151,P04,V02,V03,2,W151_V02_P04_C2,W151_V03_P04_C2,no,0.904232,modified,yes,train
CHG013515,W151,P05,V02,V03,1,W151_V02_P05_C1,W151_V03_P05_C1,no,0.086207,modified,yes,train
CHG013515,W151,P05,V02,V03,2,W151_V02_P05_C2,W151_V03_P05_C2,no,0.831858,modified,yes,train
CHG013516,W151,P06,V02,V03,1,W151_V02_P06_C1,W151_V03_P06_C1,no,0.083045,modified,yes,train
CHG013516,W151,P06,V02,V03,2,W151_V02_P06_C2,W151_V03_P06_C2,no,0.629464,modified,yes,train
CHG013517,W151,P07,V02,V03,1,W151_V02_P07_C1,W151_V03_P07_C1,no,0.620567,modified,yes,train
CHG013517,W151,P07,V02,V03,2,W151_V02_P07_C2,W151_V03_P07_C2,no,0.675556,modified,yes,train
CHG013518,W151,P08,V02,V03,1,W151_V02_P08_C1,W151_V03_P08_C1,no,0.085106,modified,yes,train
CHG013518,W151,P08,V02,V03,2,W151_V02_P08_C2,W151_V03_P08_C2,no,0.904232,modified,yes,train
CHG013519,W151,P09,V02,V03,1,W151_V02_P09_C1,W151_V03_P09_C1,no,0.087719,modified,yes,train
CHG013519,W151,P09,V02,V03,2,W151_V02_P09_C2,W151_V03_P09_C2,no,0.913525,modified,yes,train
CHG013520,W151,P10,V02,V03,1,W151_V02_P10_C1,W151_V03_P10_C1,no,0.683186,modified,yes,train
CHG013520,W151,P10,V02,V03,2,W151_V02_P10_C2,W151_V03_P10_C2,no,0.192394,modified,yes,train
CHG013521,W151,P01,V03,V04,1,W151_V03_P01_C1,W151_V04_P01_C1,no,0.59823,modified,yes,train
CHG013521,W151,P01,V03,V04,2,W151_V03_P01_C2,W151_V04_P01_C2,no,0.285078,modified,yes,train
CHG013522,W151,P02,V03,V04,1,W151_V03_P02_C1,W151_V04_P02_C1,no,0.081772,modified,yes,train
CHG013522,W151,P02,V03,V04,2,W151_V03_P02_C2,W151_V04_P02_C2,no,0.838852,modified,yes,train
CHG013523,W151,P03,V03,V04,1,W151_V03_P03_C1,W151_V04_P03_C1,no,0.101633,modified,yes,train
CHG013523,W151,P03,V03,V04,2,W151_V03_P03_C2,W151_V04_P03_C2,no,0.637168,modified,yes,train
CHG013524,W151,P04,V03,V04,1,W151_V03_P04_C1,W151_V04_P04_C1,no,0.096948,modified,yes,train
CHG013524,W151,P04,V03,V04,2,W151_V03_P04_C2,W151_V04_P04_C2,no,0.886414,modified,yes,train
CHG013525,W151,P05,V03,V04,1,W151_V03_P05_C1,W151_V04_P05_C1,no,0.08547,modified,yes,train
CHG013525,W151,P05,V03,V04,2,W151_V03_P05_C2,W151_V04_P05_C2,no,0.378619,modified,yes,train
CHG013526,W151,P06,V03,V04,1,W151_V03_P06_C1,W151_V04_P06_C1,no,0.620102,modified,yes,train
CHG013526,W151,P06,V03,V04,2,W151_V03_P06_C2,W151_V04_P06_C2,no,0.901099,modified,yes,train
CHG013527,W151,P07,V03,V04,1,W151_V03_P07_C1,W151_V04_P07_C1,no,0.090909,modified,yes,train
CHG013527,W151,P07,V03,V04,2,W151_V03_P07_C2,W151_V04_P07_C2,no,0.885906,modified,yes,train
CHG013528,W151,P08,V03,V04,1,W151_V03_P08_C1,W151_V04_P08_C1,no,0.08881,modified,yes,train
CHG013528,W151,P08,V03,V04,2,W151_V03_P08_C2,W151_V04_P08_C2,no,0.726058,modified,yes,train
CHG013529,W151,P09,V03,V04,1,W151_V03_P09_C1,W151_V04_P09_C1,no,0.095745,modified,yes,train
CHG013529,W151,P09,V03,V04,2,W151_V03_P09_C2,W151_V04_P09_C2,no,0.836283,modified,yes,train
CHG013530,W151,P10,V03,V04,1,W151_V03_P10_C1,W151_V04_P10_C1,no,0.084063,modified,yes,train
CHG013530,W151,P10,V03,V04,2,W151_V03_P10_C2,W151_V04_P10_C2,no,0.642857,modified,yes,train
CHG013531,W151,P01,V04,V05,1,W151_V04_P01_C1,W151_V05_P01_C1,no,0.092527,modified,yes,train
CHG013531,W151,P01,V04,V05,2,W151_V04_P01_C2,W151_V05_P01_C2,no,0.890869,modified,yes,train
CHG013532,W151,P02,V04,V05,1,W151_V04_P02_C1,W151_V05_P02_C1,no,0.626917,modified,yes,train
