document_id,website_id,page_id,version,corpus_file,content_raw_hash,content_normalized_hash,normalization,split
W172_V04_P10,W172,P10,V04,,9d61eb6769cc53a5b3c2b8d4512753c39dd53f4652a33a30e9a0ab4ebf7b9e71,e9685f03d318bcfa385cefcaf31368521b8c9e6d93c653bf08da1d3a46247d82,whitespace_collapsed_lower,validation
W172_V05_P01,W172,P01,V05,,34e1446481e2f4b8069a0a6b9df89f597d12cda326ee7db3402b3e2bff3501d9,df97d316f9d64542f53534a585f28e666567dd7252ef2e1c20e7ad2a06bcb468,whitespace_collapsed_lower,validation
W172_V05_P02,W172,P02,V05,,6912d15defdb3759928cf742dcc66fd58eaa8cdd281628b807ad56e3b06df92a,a823c44c331fb8f07e465e8c2d47626da10fe48aff7b54fb50080ce408d3ab30,whitespace_collapsed_lower,validation
W172_V05_P03,W172,P03,V05,,2519a9f73c78c2bc2d317576876cfd9c31bfac0e7b3f99eb3092875c3d39834e,7e348d9b00e1cf94237481a33f7658f98bc6927d35eb189ce2798f97562e639f,whitespace_collapsed_lower,validation
W172_V05_P04,W172,P04,V05,,146637ce2e4a331c58955064021e08cea9ada0356577c9eb9704a91766186a8c,b6ca3fd1e54e1b302c940ddcc12f63f3904546ee880ebd8e00c8dd178e51bdde,whitespace_collapsed_lower,validation
W172_V05_P05,W172,P05,V05,,24a43bc39935d32eaceca4bef06c12b88981e5fbc2f533cb26c3a99a3ab44db2,846f2ae3d545cfad6b5b941fa3fac0e15f00fbd4815d5609ad9e2acef9ed579d,whitespace_collapsed_lower,validation
W172_V05_P06,W172,P06,V05,,1e4e1b0599743bbd3bfc7564780698ba36c717f6853eea86338edcbfc99d625f,e937e6f5d0a259bf5a6d8f48d187e6fa020e6c95669b2390f9a286b60c8dc393,whitespace_collapsed_lower,validation
W172_V05_P07,W172,P07,V05,,e83a1a76ca8a626491b08e8d4296c2bb1199a46f6c2a2b41878dc8a5805a06c0,9aa62cb4401e33ee12bf44753fae91004271ac8d5acbb560fd33115571d18ccd,whitespace_collapsed_lower,validation
W172_V05_P08,W172,P08,V05,,bfe8261230fc6361586c349c4097aecce4c567274652419f57b428ee8beb3551,ad17cf7aa3d52a7c7bfc030d43fff1a00f79c6ee3a8342d5c98c889b15036a92,whitespace_collapsed_lower,validation
W172_V05_P09,W172,P09,V05,,e4ebda5b2c7bd6d82f68776244b016bd5167dd32def55e54f063c445f09e3a0b,a098e91298e885527c36b50addc98dc0dfdbc85d38f7a209035aca6b8bb3601b,whitespace_collapsed_lower,validation
W172_V05_P10,W172,P10,V05,,8b5fc7df003682316de371013296bb4d919c53597bacaded06abfb362da90300,25be8748bfb43e9446cf9bc5d8b7d7ea87bd2a4965a7e435f4a520d6ed1217c8,whitespace_collapsed_lower,validation
W172_V06_P01,W172,P01,V06,,d8b1ed106c0a4a8ef49f10a68e47bc0ca4a69f1ea1bae40bce7bcb4ead699c30,de00f2cbbcbb961dc0437b0870ac751ebd65ab048bb99c12ad1d34861af23c33,whitespace_collapsed_lower,validation
W172_V06_P02,W172,P02,V06,,bfdf7f0ffdd2d7a91fccd74331c033865969c105b4843ea2901154848e77e116,329ab58049eb187502f9c1e294697c39cd0b727c5b0b58678c04dafd7f1371dc,whitespace_collapsed_lower,validation
W172_V06_P03,W172,P03,V06,,cf0d66615cd063dd9a2f2c31f3e291b6472d110eed65086b34c3c76d510cafea,d28a20498d50ee9d97402a482c1b2afaa0ad61ccc4b53b9376d72f558c8bb881,whitespace_collapsed_lower,validation
W172_V06_P04,W172,P04,V06,,24afafe761464f5f5df5b77990d30c6cd237e113688351382a5dbf44b77f27b8,2a9a1e612745b411165289839c260fe299833ed89840f1e9cca479fb94d837f1,whitespace_collapsed_lower,validation
W172_V06_P05,W172,P05,V06,,8f578d498cf62a7e2de119835d26659807aef6c7dbfdc761f9b7b9ec05b600aa,5fa116622b44feed8d7f33d36dd6e94fa0a2fca5416c1d557493f3ff2ad97594,whitespace_collapsed_lower,validation
W172_V06_P06,W172,P06,V06,,0a346f4de18ee7825bad575fb18959c79778bee26b7f3eb0347382c805f74c36,0e4bb2408c207147d6f31f5320c2b3a45b3c343e4ed0f74d4542b4810f26a6de,whitespace_collapsed_lower,validation
W172_V06_P07,W172,P07,V06,,23e2b384f764051d12779bb9514ca5b181869b77af117eccadb94614153424cf,a2ee0e62bab38d20ac46d51c9bd3799c9198be67cfcc0ab5dcdb3474590d66cb,whitespace_collapsed_lower,validation
W172_V06_P08,W172,P08,V06,,97eb9e0edfdcecbcf38e52c6b2dd3cae56e3169f1ad24d5fe593b8145562acc5,27374557465af85aaa5fe5fa6e198fdbd9076b17233df5bf26490f0fafd24683,whitespace_collapsed_lower,validation
W172_V06_P09,W172,P09,V06,,7e96d2eb2aa6fa18290fecfe2f2b9894aa93e761f80f1c134ba0a05125e87132,62c4f297707813d21dd1dcc77cee89d321bf32f51f90c2cb63ddcdeb0a6bc851,whitespace_collapsed_lower,validation
W172_V06_P10,W172,P10,V06,,8f5a6502bd46473d73c7f1a13822b24d9fe92a3fe8cb1fb05959120817dab66a,df534fc1a16febbd7c5d5fb64d565a3d0e920c78e6a484663a4fb2d1dc365c97,whitespace_collapsed_lower,validation
W172_V07_P01,W172,P01,V07,,752ed468a80e6ce7951fd0ef21b8b47a95f40b4fb36bb6da436055bc7b079117,2c9bca48b0bb0e788c04e28750e2e668b62c7360f12fc9b0c3c030bd49b5a707,whitespace_collapsed_lower,validation
W172_V07_P02,W172,P02,V07,,59c18df17be7c3a6657e0060b79a4afd94fb29771cd4b0d946c0d522f5812ed5,359eebf4bb76a36abf8020ac8ab34eef96448b74aac752547899434cb60a4a11,whitespace_collapsed_lower,validation
W172_V07_P03,W172,P03,V07,,b9d0be35fc0eff98653ca04b893fcc0bce76f4e13871bedfc9b21ede0ffffad3,6ad70252e110ae0890b757f2b998c60fa52e4a44b95ea05dc7e0cfa3bfdcc9d8,whitespace_collapsed_lower,validation
W172_V07_P04,W172,P04,V07,,7be13cba357d25d66f8edccd71f294ed26367ffdf5bcd089b7cd1447aa42678d,14b462ad60788965b03713433c1195cfc9e5654072a13bba6bb9fe2c87326192,whitespace_collapsed_lower,validation
W172_V07_P05,W172,P05,V07,,8e809935627839764901093ebbce869d58480948784a4ba90c5e558bf082f247,d4c0734a9c53a4397f17fa117f0fe7368ee0ec40265a7deedf0ba320a279ded4,whitespace_collapsed_lower,validation
W172_V07_P06,W172,P06,V07,,25400665287769d6606d349f5f440434a6c3a3d7321ac685c5da984638b1cd90,c383cfa3935a33ef3924c62431b3f5a5274e25ba6cd5c33bd76dc7926cfc44f0,whitespace_collapsed_lower,validation
W172_V07_P07,W172,P07,V07,,0d619556894f78ddca44a6f07a0dc15f0b907c2c2982b755877751c7f0e970c2,a064ff7ab7d8af26ccc2774b95327daa2b2d814840b564802c9f56709851f336,whitespace_collapsed_lower,validation
W172_V07_P08,W172,P08,V07,,62501ac633b8e2af8c3ae6efe2797a53d01d357e50ff77206991a71bed5d82e1,efb16850b95e23e09b9ae63aa193579617fcc916f8cb79d6ba98daaa5b822d60,whitespace_collapsed_lower,validation
W172_V07_P09,W172,P09,V07,,32153d0a66f10241ec1ca3a126213297eb2d9673263b8634709359b7ad3fcd80,bb2e0dddb03f7c53210ad346e0f9db098c7dd8725a6ca8cf2c8e83081feba479,whitespace_collapsed_lower,validation
W172_V07_P10,W172,P10,V07,,7cb5ee468fb587e6f3615c7ec271eb3138887a65ee1674c4fa271c4277269fd8,9b09c802f6b48e17d85e8cb84c266c017819f4204e232c451e0fb1ce67118a51,whitespace_collapsed_lower,validation
W172_V08_P01,W172,P01,V08,,a94ff97ff6824adbfdce0fdd961214acb4d98fdc518590d5b73d0d7f98eed395,901a024a4c086e441f30c6dbbd69f654c319e9bbfac5e4a26356d9d67986f857,whitespace_collapsed_lower,validation
W172_V08_P02,W172,P02,V08,,760e69f97187fc5bf7ddb59d76ad96fb2fd561058388d6ac2d29003120806623,b93e1ad3ce0ad298289929c0464f1f29e9442b4f4c7d9c0241d778e29d451bcc,whitespace_collapsed_lower,validation
W172_V08_P03,W172,P03,V08,,f2d1eb46a95864a2cfc93d4ddc5895156c34c56fbaf69541e2c672251a45bf75,69de1ec9b5ef7ec1cc3f71c639a2764960d141135902782644222426ad8ee3b5,whitespace_collapsed_lower,validation
W172_V08_P04,W172,P04,V08,,80920a27d5dca049288637aee28e50740d530a6029b3a2036563f910ff055260,bd8fd25e68384a4ab3730437c7fbe9f329d8c295ed1e28b35711951bba4b57e3,whitespace_collapsed_lower,validation
W172_V08_P05,W172,P05,V08,,ba1def6a4334195051480c3751281956ef5c5dabddd1deb6631eae5afff8fa03,3039805106e13f27503f60dc7f38879258ccbc2893df0934438397f25db1f06a,whitespace_collapsed_lower,validation
W172_V08_P06,W172,P06,V08,,880f128b8d5e84c48f798dc137a727dc8f47a3af22458fe37b73bf36e9ff647f,ccbf0cc7e438dee0a7d8d273875368d882f91332665b1d372fed674fa7c130db,whitespace_collapsed_lower,validation
W172_V08_P07,W172,P07,V08,,2c868f279efd3a810f37757516cbe7540a7730ea931da6172b4d943df7b7c908,d66139d9e1f9477f3fce90450437af1fde9dc017980950f31552154a42acffb0,whitespace_collapsed_lower,validation
W172_V08_P08,W172,P08,V08,,8fa39331d0608eb4657c2d1e50bccba2bc0f675097c225f34903a25d6640a9d4,f3e7d831ecf98ff69892d731dc209d8c4e03a08cf07d40bff1b0d1c7920c1ad9,whitespace_collapsed_lower,validation
W172_V08_P09,W172,P09,V08,,8b6ed3267efbb010200b45521df0fb0fddd407061eb2d53eaa0072ac695f40b3,6144d39949c1d34aba804736a550182f048575dec220ad9def43444bf4d0352b,whitespace_collapsed_lower,validation
W172_V08_P10,W172,P10,V08,,487100f2d3dbb07e2b70841204e80bcb6cb8cccaa16cd470ad4bb0954f1fd7c4,2d813c2ca9c93ea90052cb0ad4a518e32df4a48c30e516f339886cdb023f277e,whitespace_collapsed_lower,validation
W172_V09_P01,W172,P01,V09,,45461aa73f6f6459acab265f8f4be58ce3cfb4cb52f7905f82b7dc9fe0038d10,5a032c53fab78db444940aec2956c77c2038d1e9f3a418fa38dd99fd14805562,whitespace_collapsed_lower,validation
W172_V09_P02,W172,P02,V09,,e5b7a8ba687243dcc86e9a4a75d9ff41c924612788cfcc5c793822bbdfc94b0f,ff3e7f8045d6b51379fbe42957b33e26ad29ac047c13e7db86cacb5a50254a5b,whitespace_collapsed_lower,validation
W172_V09_P03,W172,P03,V09,,12b395a45ca708c02d083dd11755d686d4a72a90a6a6ee782114db46958df4bc,8e8a68c1679637a94f110fda80ab6e823b42c1ca9dabbe380392ed381189686a,whitespace_collapsed_lower,validation
W172_V09_P04,W172,P04,V09,,f0c1343fc30351de625354235380ad56bbdb441250e7d10f4fdbb5fb014e5038,e225676a409daa65090ade7be83d919e208a1571dbddb912647f91dc571ccb28,whitespace_collapsed_lower,validation
W172_V09_P05,W172,P05,V09,,0057e64533d1b80cfc3a30a08a2c2c3b02044a6503d133593cd7d9ed1f031327,d08e0837e118c87a57a09cc296b59741552fe3c2c417ddae3b0191da4a17030b,whitespace_collapsed_lower,validation
W172_V09_P06,W172,P06,V09,,c69b1372b0ce66e442e6408e9a665dea3e6cb7f4ce181b6a6a9f62121eb3279e,c5969ece76382123f003c7132d3f37395cb823ca9ecab1a679765147aad4c70a,whitespace_collapsed_lower,validation
W172_V09_P07,W172,P07,V09,,28ca83dc70dcf4f6a7fed9d10ce343ebbaaae927ad70913a450ed8303a4a5da2,2536f0743d433b8f9633e8a1039b0da5160bf71d3efd1daf2aaf9a2056703e15,whitespace_collapsed_lower,validation
W172_V09_P08,W172,P08,V09,,d04ca8f1496e017e2097354a20d448d410b3d0d37c0a7bd53c3f37caf6ae8572,d658908619a59e6c11bfe24751691a28dedd7fb1880995a23fa8d34e2fcd28de,whitespace_collapsed_lower,validation
W172_V09_P09,W172,P09,V09,,df2fd4dbb6672ccbd5c09d8ccd109a600543843c02777d49795b487c58f920d2,ebba1253cd0392cdbf7a04edeb0d356ef6b56532c4e1392b5586c3f85287d049,whitespace_collapsed_lower,validation
W172_V09_P10,W172,P10,V09,,335189dfe3e9bd3ac37d016abbe7823b332eb04fc6acbfd36b9456b2b00a5452,4769445628bc57f70d10d10eb76843a18c80f78b074e3a81a2b0985fd5d04f53,whitespace_collapsed_lower,validation
W172_V10_P01,W172,P01,V10,,35f73b76c9c73018daf9d77b29d28c67537d0f10a9e390d039e32ae6e3edfce2,a4bbccc9043d3b0575281cd73a7c9587c42cebbf783012c47033413018ad96c5,whitespace_collapsed_lower,validation
W172_V10_P02,W172,P02,V10,,66573d4aabef05883ec8cc4e78ab618eb10f0021767fa86128c10f88867e3129,fe796bea62c41b818dd1edb9010c4e95da46e3fac1fd7f416455e7a89132792d,whitespace_collapsed_lower,validation
W172_V10_P03,W172,P03,V10,,a0eb2ead4211cb34733c506587cc4eda8e38293be28b33d23295664a82e22c4c,56210b7c5a7cc6183ab6482c22f6dfd6049fac02a6a61bb6ef72ea1b1b50eab5,whitespace_collapsed_lower,validation
W172_V10_P04,W172,P04,V10,,5ef37b8ada0a5b1555eef3f9fb99a610224dbc13afc27bca8a23b81f1e0deccd,f467dcdcf9a6dacfd462b46cbc8fa1a12153591f989c1c5d23bce31af685d099,whitespace_collapsed_lower,validation
W172_V10_P05,W172,P05,V10,,1b93efdb68029527c6b2ef175a60d83574129c6bc30c899456b26bc3e01968b0,bf94f08cbcb9aac3e8a3941ba52848bfe1a4064a413c1812127d133a3404cbb0,whitespace_collapsed_lower,validation
W172_V10_P06,W172,P06,V10,,959b8c5dd423cbf420ae0d1a62654eddf2300016c25f256b321e00452db2f250,2ba392cc7d8974b378875da1f17d6aa2dd7a807cac3695cf64b013594629f18a,whitespace_collapsed_lower,validation
W172_V10_P07,W172,P07,V10,,988c3cdf1d6a86d779a7232e94c0cd81a60af9a2a31f21f4c9dd851a108a1355,d8d6ebeecba8fa1205eee762fa8d65cc39656004d157f174b89d210f4bd3eee7,whitespace_collapsed_lower,validation
W172_V10_P08,W172,P08,V10,,2bb16907c7375613996e83104f9a47acf6b0707c9ccbf08536369fac63b67d96,274cfc498b724ac269cfa2f7adc1907f91cb3916a01b3833bba329f66a415f5a,whitespace_collapsed_lower,validation
W172_V10_P09,W172,P09,V10,,04189e2d579d72e1301ec8e9cd6bfe0a51079875d76e4583417009a923378ee6,9aacc9670581f4daf0a5267ada72708cdbd96494c98b4a93605197ed980a5a62,whitespace_collapsed_lower,validation
W172_V10_P10,W172,P10,V10,,64ae99123a707a61ef36161d20c94dd817be23733d0efeade1db66a0f92a1e70,6eaa4c879ab20b69236aa948d3b1e5904dfcbfd38baf0330e591f94fd17c07ee,whitespace_collapsed_lower,validation
W173_V01_P01,W173,P01,V01,,aae10e63c69677f65e2e79b17c794b1ebd88f4607c5fdd484ae3ad4f8d00e37a,d581cede81d92f849363ae27887303c901b533cbbdbf07a45bc59e20a81b29d2,whitespace_collapsed_lower,validation
W173_V01_P02,W173,P02,V01,,1339d395f3163bfec2737af69e99ef31b030852375c0b1ca5b9192e4a20fe509,245fe6e1ca2c0bf7fd77ee12716fb37f4d8f2940de10342bca2614ad361f8f7c,whitespace_collapsed_lower,validation
W173_V01_P03,W173,P03,V01,,d8db35b7b4efa1a00487a4981eca62b0199b109987c1e1f893067ce085a50eed,455ba0bba8b8e4e684d8233044454f16c3afb8cd716ca21af4ff2046bb00a0c0,whitespace_collapsed_lower,validation
W173_V01_P04,W173,P04,V01,,d62a27464bf5d2064b8762f88374f9d2ad8efefe87925702b9b223207a125b26,4a538c2a38ae87456e5bf4a73f9b04b8e4b3e2cf8242abdfb03c49b9489e4c14,whitespace_collapsed_lower,validation
W173_V01_P05,W173,P05,V01,,9567b64d4af0487d1c7451c67f70deb047c93c300646f174dc9e218cdce920ed,c61545f81a228689a3114c5eedc7fc032047c9c10916f9cbf57cddb637478f1f,whitespace_collapsed_lower,validation
W173_V01_P06,W173,P06,V01,,a1f5cd44dc058a3180ce6042dca26625e77c1c3728c05ec5d9c9902097ee9839,8d1c26f54d703cdd21118c3642ec80a559968756f187dc8b45bd485960673700,whitespace_collapsed_lower,validation
W173_V01_P07,W173,P07,V01,,f6cdaf9f8b793c8f9feb546d4f0207c7e2060d7ef69a59413565feba3ef546fc,fcfdc4b0601c206b6f5d4a3ea2851852480f550a5c02e6116ccd07856550d24a,whitespace_collapsed_lower,validation
W173_V01_P08,W173,P08,V01,,96ad281c10ce44f53717f45f8fedc7fcfdf1389a33084d99dd93a151583741a4,49b13cae6a1eb96cc61b60e4f992b9e041f5adb5f739f94daf56e79f25615d86,whitespace_collapsed_lower,validation
W173_V01_P09,W173,P09,V01,,54c6caf95d2bbcf3fc4900adf2a1c243147a8aa247ef33c4d18de6733d0a775c,c92e5e842161f256fc3f285f4fa06cd76109affe6ac83d035289c0c89a6c598e,whitespace_collapsed_lower,validation
W173_V01_P10,W173,P10,V01,,eb63c088c923292e76ed1c69b9d5ae48af48fbd71dfadf21693da206e100a36d,02153bf35f0e36996709bd835f63937356c8b708a8ef8b8505940ac05cf5aa69,whitespace_collapsed_lower,validation
W173_V02_P01,W173,P01,V02,,13442ab36541d2a9a8f1d4d63087ad82ae4655ec46d3dc12946054f635fce59d,be82177ad52edcb724cdf1d29ad0caa4f3e987492d349fc7419a1bf1e9fcffc0,whitespace_collapsed_lower,validation
W173_V02_P02,W173,P02,V02,,3806211347d3599f7ef7af40da82d52cfd89953efc90657b13d233b292c2e5c2,926fb540b6ab420177adbc59d5df727ae25d4d0360c6c583b12958f7a33570da,whitespace_collapsed_lower,validation
W173_V02_P03,W173,P03,V02,,956fe08ab19d5473de626a0330861c468d5ad70cbf430cedb8a68760e8238fec,9dc586bf759fdcd1fb4106118c28f804db85485905162e160eafce790ca77a9f,whitespace_collapsed_lower,validation
W173_V02_P04,W173,P04,V02,,be5045efebf50523905657c28811f7fb09619e86ef295ba129f8638645ba7c79,7df7be1091654b0a4b5b75e2cf80f43cf2a20a33480c81d5132272795db06440,whitespace_collapsed_lower,validation
W173_V02_P05,W173,P05,V02,,9b588719a17881d64ea5e71fcf08c163f91897eb7b8964bdd2dff727e73c8206,c4b1dda398eb94aa06e7efaa0589e83fffd839924832e8dc3a8467714d44df4e,whitespace_collapsed_lower,validation
W173_V02_P06,W173,P06,V02,,ac94133533eeb9ca92cbe6e34d3dd6251a6c19c789b506b17778eb56a798b090,77ba8117cbbe6c776ec011bb5b9e06675347f15e7fc38113d9c904ef1f3b5913,whitespace_collapsed_lower,validation
W173_V02_P07,W173,P07,V02,,6d24423c225c964c736133cc30cad279494c58f6aec0efb8c10bb7e8ffdd6c15,1f555dac856433a792114c389c57ce43402c3e5d2f36e16e9887ac7a03c5653b,whitespace_collapsed_lower,validation
W173_V02_P08,W173,P08,V02,,698e09080178c3253fee91944d7056898b49d4b1dff6e58dd174197e7a000cf8,d4e29d37e747ef5f891e4e639c67b3e017e095622f7ec5083e793ee9b79d4fd4,whitespace_collapsed_lower,validation
W173_V02_P09,W173,P09,V02,,6d726babe0672f7fd30dc6b646c7f8b2fa56d82b355e065cae8203c967c6b72f,004655c2d64e10bcec83519e3a93a9b972649cf60ed621ca8edff0fe857a20a6,whitespace_collapsed_lower,validation
W173_V02_P10,W173,P10,V02,,81a8c330867aec787b1872a91d7f8016337e1b8727bcfb043cdcc57cc75d54e1,e97653fed243618a407fd5bf4ecd4e715f9b9d277dca9427e111c3d4316e81f3,whitespace_collapsed_lower,validation
W173_V03_P01,W173,P01,V03,,294f276ef2a69791fdf3f0d71c265f2889c9564975c03590b6c3e3e14e4a650c,cff7a04573a0ece96f6b11f12df4bbfd2540cb88c62ecb2550014f1748ae24e7,whitespace_collapsed_lower,validation
W173_V03_P02,W173,P02,V03,,aaea70f1230ca29cdaa79560a25eba9120627a542f4326e70436f83bebbdfae9,9ed70455f6fbc222902ac1f2e06ce4318537e44e79c0fbf8165bf5be26732f73,whitespace_collapsed_lower,validation
W173_V03_P03,W173,P03,V03,,8a836916a0673857e6f57c5c8e665b2df2e57e46f2ffafb351734f1de0e8e43a,4ef1c9ef81efb67e8385a65e0fb88107525efe61297c4d95b52e208f77d65882,whitespace_collapsed_lower,validation
W173_V03_P04,W173,P04,V03,,ccbbbe5f271cc7b3459d4440e4369e6918f7b4e643330a7f31c44b683e31e822,6ec1660b80347b4b3506c1411d204adb566037f13ed7010ecdcdf040096c0518,whitespace_collapsed_lower,validation
W173_V03_P05,W173,P05,V03,,f1e1d4c806e6a33fafed6e571bfed2ddb35905e07e325c0a0d8396c7d315593d,9e624373cbd6798a0e4cffa188e9428ab1a85474d2b2d0bc6d76ce344f4146ed,whitespace_collapsed_lower,validation
W173_V03_P06,W173,P06,V03,,dc39a0b75cb4813e3006e49bab8ddbb7c6f9895a2279b899881cdc9a21ad0bf3,2686a7550fc4c7c8452900ac37de04c2f59157d9b0ebfd4be42dc8c5838b2e86,whitespace_collapsed_lower,validation
W173_V03_P07,W173,P07,V03,,92a812c27b62f3df9f084a433cdf1352fbd7f661afdcf3bf1888d3866c0881fc,2118a36d5832cbe434a751a0d8b3956c7c9b73afc4cb609687227a2350acf61b,whitespace_collapsed_lower,validation
W173_V03_P08,W173,P08,V03,,4fe24a3dadc16ff00633d34b162932d80aabe3cadfe18a286c86836997176f2f,84a7e3aaecca512e1ef3e4fdcb090cc2fe3386cc31d086ec226d1e0eeccc9efe,whitespace_collapsed_lower,validation
W173_V03_P09,W173,P09,V03,,5df13f896f85285b771e244a182b5bcb8f678b7acc894d01e1af221f730a8b54,0cd3c4c77f5470b040f77cd71307493d533fc4d5115aaca56f476df49e27c5cf,whitespace_collapsed_lower,validation
W173_V03_P10,W173,P10,V03,,035149658e29182796d825239cc555be95f0a543ee2dd1fabedac234504e3966,1cab97aab1c1918432474b3bbc099405bdae06f454e7e1e04e77600bf21c0c16,whitespace_collapsed_lower,validation
W173_V04_P01,W173,P01,V04,,c91f951058b0e3f11f87864aaba36c46958f91ae6bb07d84443c3c728dc3a3ae,6266b13e3f610f6c0a48e991b981e6b18fc9e6cf07d2c10c04b23528f4d512ce,whitespace_collapsed_lower,validation
W173_V04_P02,W173,P02,V04,,5dded2d584b52ce4b37fb9c17c20d9bfa65ccdbbe56fdae39f094ced002265e5,c2ced0658ddc42d410fa6caceaa9ceacc27c37906a32b1c8cb25b8bda5272baf,whitespace_collapsed_lower,validation
W173_V04_P03,W173,P03,V04,,3ad191cc49caaf15f65a68da4ecf7e238982fd36124ae2ce6c7c9ea0e439ea24,c4a4626407b59733d742ed7f8219d9cb8be896c1c37434f2fa5c5123d183a2db,whitespace_collapsed_lower,validation
W173_V04_P04,W173,P04,V04,,aeaf61cf8c7b9a25dadf95f3fc2f2b37f48e1b8ff0246815270a637a781c6535,336e4f2ad2e81472532bca885f586a1ff67b99887854e6ebdad36faa588ad203,whitespace_collapsed_lower,validation
W173_V04_P05,W173,P05,V04,,c3f0a69129f42e5fac1b93bd8633b7631a7a49401bdd91ec1cbb81128c01af60,9f85cea07d24fd34238de5e99bdf63f4a19256829eb2119eb21626582ee85d6b,whitespace_collapsed_lower,validation
W173_V04_P06,W173,P06,V04,,8028f70abd550c080c45330e0d0ae5c5e0aab791a53594f5b2be6e6e592371df,0102a8aed4bbb486d1e76dff136038a6fdaac3961d3bac1d2ab2c6441ecbc058,whitespace_collapsed_lower,validation
W173_V04_P07,W173,P07,V04,,8b447ed278f0167113e62a4f4954c3afb5438b036b82380536a32cff55d8c6ce,1cf92b5a02df8bdddbc382cdabd24d61aab44c033acb438536fbb08b530e4724,whitespace_collapsed_lower,validation
W173_V04_P08,W173,P08,V04,,24ec581a524ac1b73d980490a8c1157ffcf90b6069487b084d907b70893a92c4,b726aabe3d182233ede875b3d6065e18ecee75511a04b38f74e96e4031da964a,whitespace_collapsed_lower,validation
W173_V04_P09,W173,P09,V04,,c144460258c6a8fc0d7b4fc10d5f4076ce6eb64d7f7bfd9748d4dffbd45b7b98,7c39278be4740479b3c12586c4e7e5d0ac71f6f0a9e7edac2749d9d05ce6cccd,whitespace_collapsed_lower,validation
W173_V04_P10,W173,P10,V04,,af657513710181fe0b12582d78fec4f91e2db8f0b59ba294428d439d0c880583,99d6bfcdfe507bdf9014adcb743ac566953143ea276e04903f425148d77663c0,whitespace_collapsed_lower,validation
W173_V05_P01,W173,P01,V05,,dd9f94495d136891a7cf7fd980b7908dd92683699cc38337189a08b9cb2baa4c,e000127094c2260d586dc7fbdf874510c34b4851e5412419663304a079fcefc4,whitespace_collapsed_lower,validation
W173_V05_P02,W173,P02,V05,,33ab4e2ae6225d47491ecf2c3601cf433ff44c311a7be96d3159d2d3e0a07cd5,ca8e79756d85367062a147dad63557f03bd44722a96d84d9ae81c5fdcc44c6d6,whitespace_collapsed_lower,validation
W173_V05_P03,W173,P03,V05,,de2b149c2e4a5565fb2c0c8f392b35b7b1611a768d6d5ffb6ebe7edd92a18aa0,39c91cf5b148ca2e194336195d17668a0052eb1a38411d132960f5fb65cf5431,whitespace_collapsed_lower,validation
W173_V05_P04,W173,P04,V05,,b0c43168ddf8cdd2d70e1730f816f6e2b67792fc455310dee27b896d28aaf532,83d6dcb2707b5ba34454fe4b9513770f6f5ea7e996c8ea87d441382fb66b264f,whitespace_collapsed_lower,validation
W173_V05_P05,W173,P05,V05,,dd9162a51acb948ca330fede2aad928bcf09c17cb3c925e27c96a4fef8e8e154,3076fcc8981afa76f3a849773255544f2b097471ba6e0aafbb7b8489bf1e48b6,whitespace_collapsed_lower,validation
W173_V05_P06,W173,P06,V05,,e71acf74f7346160abd1597fccb1db9323415538af82500c555a45982fb8db55,8569fe2524dc0af0a409b14a417dbc40c992cde251a83aae05a5f8691dcf73cb,whitespace_collapsed_lower,validation
W173_V05_P07,W173,P07,V05,,8572b605b0eae4d1fd9fca6e43a5c4957e1f366ab952ed1108556916c346f4a1,9464679e9d2bd528a323550696e3a3a2ddaf59b98013a7a79d7d77a9e12542a9,whitespace_collapsed_lower,validation
W173_V05_P08,W173,P08,V05,,3e7ba0ff6469a0aec621d08a886f0690e42f18f2aec2c045202af0ba36028f56,188a4669dd449e09854984959d48f7784f10ee7b2ab88ed103301d7f40de1d04,whitespace_collapsed_lower,validation
W173_V05_P09,W173,P09,V05,,3c2c6f8086fc4edf3b8156205f25958833bb5ad1efbcb7d1c76850728a35b35d,18958516c45f9af26d757935f1758e5158d37d9f84e7d3ce6dc9d6afe8c2a35e,whitespace_collapsed_lower,validation
W173_V05_P10,W173,P10,V05,,2a01fec009b741f9da1fda806f02fe98bac9df5f6c32443ec2a1adc8540ba21e,d79629d38f6458770147c71a3527aac2e6d3db7f449e1a2b42d14a5b13c5b02c,whitespace_collapsed_lower,validation
W173_V06_P01,W173,P01,V06,,f875c026fc93aa4d98865369190886e5412edb9045d406a4f26ca042f93290e3,474171296cd161ab702f4c15bb3b04bd0f6c08b1d573bdda4055d26652bcc655,whitespace_collapsed_lower,validation
W173_V06_P02,W173,P02,V06,,523655f57f4912cacd3e721a1f3a59632e50d4dd94157b3c6d5a4cba8016209c,a927b769dfd193669e2521b94cebd802033244de9e90f3202fdce5c04ce480a1,whitespace_collapsed_lower,validation
W173_V06_P03,W173,P03,V06,,e7118e7f7527843d1eef9f4304778a4ab50b83443b0483036c03d7bb9c5eb608,2b6af8f0cbc466773fc1b2028d327c10bc30192afb2e79b0a475293cf299de22,whitespace_collapsed_lower,validation
W173_V06_P04,W173,P04,V06,,7cf0fead757f915c400e0ab1d057f43aef0b4ee56ec842170b0841ad8be9139f,81d02a0718e39ee53e7d9859f8fb28134c360843a806a655ffb933f4d02e6890,whitespace_collapsed_lower,validation
